secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
110033.XSHG,110033,600755,2018-07-06,28.0,14.62561109,102.69,8.81,7.07,9.191,0.0031260000000000003,-0.016191,27.963,96.007388,6.960519000000001,97.83317787821437,1.0496439165845306,1.8257898782143693,2.5013698630136987,0.39286378809964145,8.81,2021-01-04
110031.XSHG,110031,600271,2018-07-06,24.0,23.99481,102.5,42.38,24.8,32.24,0.001172,0.000977,75.1592,97.787816,4.818784,100.66575562634857,1.018221135501727,2.877939626348568,1.9342465753424658,0.41236308375023095,42.38,2020-06-11
113014.XSHG,113014,601222,2018-07-06,30.0,29.999670000000002,90.16,8.8,4.67,6.071000000000001,-0.006063000000000001,-0.0026550000000000002,69.8946,84.962223,6.117751,86.30776862765784,1.044633657358947,1.3455456276578361,4.30958904109589,0.4270308271776172,8.8,2022-10-26
128010.XSHE,128010,002245,2018-07-06,5.1,5.095383,100.113,9.28,6.24,8.112,0.003639,0.022208000000000002,48.886,94.33697099999999,6.122763,95.39432432230056,1.049464952042187,1.0573533223005653,2.547945205479452,0.3920193816126953,9.28,2021-01-21
128037.XSHE,128037,002542,2018-07-06,6.0366,6.0366,85.21,8.05,4.99,,-0.00588,-0.01739,37.463,84.48816500000001,0.8543620000000001,86.23615937049595,0.9881005905412916,1.7479943704959429,4.69041095890411,0.39310743717207897,8.05,2023-03-14
128018.XSHE,128018,002527,2018-07-06,8.825057000000001,8.824380999999999,85.666,11.83,6.62,8.606,-4.7e-05,-0.014438,53.0859,84.842928,0.9701120000000001,86.24263818458302,0.9933137691897962,1.3997101845830167,4.336986301369863,0.34349687625945013,11.83,2022-11-05
128012.XSHE,128012,002496,2018-07-06,8.45,8.449721,77.747,7.74,2.64,3.432,-0.013238,-0.028163,127.94,87.67107299999999,-11.319666999999999,87.79369781935046,0.8855647037441897,0.12262481935046106,2.791780821917808,0.4073945303511082,7.74,2021-04-20
128026.XSHE,128026,002772,2018-07-06,9.2,9.199136,86.44,11.64,8.36,10.868,0.003972,-0.020909,20.3542,84.5933,2.183033,87.48323710583766,0.9880750056770813,2.8899371058376584,4.438356164383562,0.34396813393103726,11.64,2022-12-12
110034.XSHG,110034,600998,2018-07-06,15.0,14.993063000000001,101.56,18.42,15.31,19.903,-0.0111,-0.039349,22.1904,94.95095,6.960488000000001,97.82683605014176,1.038160939273808,2.8758860501417547,2.5287671232876714,0.2555661868088187,18.42,2021-01-14
113502.XSHG,113502,603822,2018-07-06,1.85,1.848397,87.66,45.27,27.42,35.646,-0.00022799999999999999,-0.008034,44.7253,86.986412,0.77436,98.96518487195189,0.8857660409912906,11.978772871951884,4.347945205479452,0.6188348217739529,45.27,2022-11-09
