sec_id,cb_close,evalute_price,prem_ratio,trade_date,pure_bond_close,option_price,duration,volatality,strike_price,stock_price,accrual_end_date
128051.XSHE,100.01100000000001,97.52535700226412,1.0254871458473942,20190510,91.779457,5.745900002264118,4.597260273972603,0.4408846837439468,17.03,13.26,2023-12-13
128022.XSHE,101.2,91.98484202782282,1.1001812664894273,20190510,89.27748000000001,2.7073620278228128,3.5616438356164384,0.48890533746319437,7.92,6.23,2022-11-30
110056.XSHG,106.01,100.95874271009478,1.0500328862494852,20190510,92.20307700000001,8.75566571009477,4.86027397260274,0.4645645272725845,21.79,18.03,2024-03-18
113019.XSHG,108.15,102.23178356806741,1.0578901807772154,20190510,97.55258,4.679203568067405,2.808219178082192,0.3052504218506503,18.84,16.71,2022-02-28
128064.XSHE,99.91,92.0542078560636,1.0853387620935238,20190510,89.118657,2.935550856063602,4.9150684931506845,0.40874332038578925,6.25,5.69,2024-04-07
113017.XSHG,101.66,92.23758280321883,1.1021537740953502,20190510,91.325254,0.9123288032188276,3.632876712328767,0.39504284268924555,2.96,2.46,2022-12-26
127004.XSHE,94.84299999999999,97.24116084039152,0.9753380068721332,20190510,96.594483,0.6466778403915193,3.063013698630137,0.3865429508347035,7.72,3.95,2022-06-01
113008.XSHG,117.46,102.97231710937353,1.140694929446311,20190510,102.002724,0.9695931093735367,0.7315068493150685,0.3290792040831508,5.19,5.49,2020-02-01
113009.XSHG,109.98,100.7933015159493,1.0911439385939454,20190510,99.061212,1.7320895159492997,1.704109589041096,0.31239771036292824,14.74,11.9,2021-01-21
128029.XSHE,104.0,95.32633036155728,1.0909892325189159,20190510,93.708548,1.6177823615572822,2.6191780821917807,0.41586139210078155,8.75,6.72,2021-12-21
128063.XSHE,103.833,107.25902989707038,0.9680583546172465,20190510,103.38521800000001,3.873811897070367,4.901369863013699,0.5355285779115808,8.74,8.0,2024-04-02
113521.XSHG,105.19,96.31385837797217,1.0921585093932638,20190510,91.86069499999999,4.453163377972171,4.52054794520548,0.536494950171947,8.95,8.86,2023-11-15
110034.XSHG,105.33,101.55842709654046,1.0371369763325924,20190510,99.948941,1.6094860965404572,1.6849315068493151,0.25284861684415044,18.42,14.96,2021-01-14
128013.XSHE,97.399,99.33418819689744,0.9805184072873121,20190510,99.281684,0.0525041968974455,2.219178082191781,0.3677899609287888,9.98,3.34,2021-07-28
113527.XSHG,101.49,102.8560408171335,0.9867189053138631,20190510,95.68086,7.175180817133501,4.7095890410958905,0.3769531894546059,14.96,13.8,2024-01-23
128014.XSHE,97.87,96.54224286991251,1.0137531208165176,20190510,94.426139,2.116103869912509,2.936986301369863,0.38908041965639956,13.53,9.29,2022-04-16
113519.XSHG,108.01,102.31925863495307,1.0556174999796464,20190510,96.152615,6.166643634953079,4.495890410958904,0.46822356749740823,11.99,11.75,2023-11-06
113524.XSHG,101.29,99.35168585609983,1.0195096250979334,20190510,93.440469,5.911216856099841,4.597260273972603,0.4654677152714246,14.76,13.06,2023-12-13
113025.XSHG,98.05,103.95876499298964,0.9431624164312832,20190510,99.999999,3.958765992989643,4.920547945205479,0.31079470452374186,11.49,9.88,2024-04-09
110053.XSHG,107.65,102.36702699220926,1.0516081512086193,20190510,99.427926,2.939100992209264,4.846575342465753,0.2177689716190073,7.9,7.42,2024-03-13
113505.XSHG,101.9,93.32771326683506,1.0918514601194156,20190510,90.56034,2.767373266835068,3.8219178082191783,0.4860117926141299,7.29,6.25,2023-03-05
128065.XSHE,96.05,87.98416654991125,1.0916736927378086,20190510,85.027534,2.9566325499112462,4.936986301369863,0.4368446755541379,8.98,6.77,2024-04-15
113011.XSHG,110.02,97.39804629209564,1.1295914465270818,20190510,96.388131,1.0099152920956416,2.852054794520548,0.21799499297002214,4.13,3.96,2022-03-16
110033.XSHG,111.14,102.78279624271684,1.0813093636560345,20190510,100.729371,2.053425242716848,1.6575342465753424,0.3462863809623474,8.61,8.69,2021-01-04
113509.XSHG,101.38,95.5019423123029,1.0615490904726852,20190510,89.836239,5.6657033123029,4.068493150684931,0.4065300038127567,18.89,14.79,2023-06-03
128042.XSHE,100.50200000000001,99.2577744801872,1.0125352953592686,20190510,95.396693,3.861081480187202,4.221917808219178,0.3775027893936679,13.25,10.84,2023-07-29
123011.XSHE,100.79,108.67941631573414,0.927406526615731,20190510,95.81980300000001,12.859613315734135,4.189041095890411,0.3772517304930489,34.96,31.0,2023-07-17
128010.XSHE,101.8,100.5813432394339,1.0121161312954936,20190510,100.239997,0.34134623943390224,1.704109589041096,0.47834957928276683,9.26,4.68,2021-01-21
128062.XSHE,106.36,103.15153285808864,1.0311044058484853,20190510,94.00118499999999,9.150347858088645,4.898630136986301,0.5920973213585753,16.3,16.5,2024-04-01
128028.XSHE,100.014,95.74533599193816,1.044583519017796,20190510,88.59940300000001,7.145932991938154,3.6164383561643834,0.48501899905055273,42.58,23.91,2022-12-20
128049.XSHE,104.34,95.99710741062711,1.0869077497688155,20190510,91.731088,4.266019410627112,4.550684931506849,0.5025918184769823,7.57,7.45,2023-11-26
113508.XSHG,101.4,94.70669864630565,1.070674001410305,20190510,89.989858,4.7168406463056565,3.9616438356164383,0.4214856630539169,16.83,13.18,2023-04-25
128058.XSHE,112.0,100.63270251925395,1.112958284893235,20190510,97.60299599999999,3.0297065192539647,4.8273972602739725,0.43681180093948924,5.64,5.81,2024-03-06
128040.XSHE,105.90100000000001,97.03213887617542,1.0914012741195194,20190510,91.917175,5.114963876175418,4.095890410958904,0.5524081113090212,11.45,10.4,2023-06-13
128037.XSHE,95.88,91.66691932635197,1.0459607533951112,20190510,90.457472,1.2094473263519732,3.8465753424657536,0.40225057170872985,8.03,4.97,2023-03-14
128032.XSHE,97.49700000000001,90.79942587137248,1.073762296009618,20190510,89.387323,1.412102871372481,3.627397260273973,0.41221396366450275,9.99,5.97,2022-12-24
113012.XSHG,105.62,96.5206939964684,1.094273110011668,20190510,92.292909,4.227784996468398,2.871232876712329,0.4495168144129872,13.44,11.81,2022-03-23
128033.XSHE,100.189,92.23879878350127,1.0861915085771994,20190510,88.978825,3.2599737835012683,3.632876712328767,0.4274719464011644,9.03,7.75,2022-12-26
128023.XSHE,93.65,92.65289916955615,1.0107616797680463,20190510,91.63019200000001,1.0227071695561454,3.56986301369863,0.40690033983765606,10.34,5.09,2022-12-03
128015.XSHE,97.09100000000001,96.63888761329707,1.0046783691107048,20190510,93.93204,2.7068476132970707,3.0794520547945203,0.4955611333024413,9.48,7.45,2022-06-07
110038.XSHG,108.01,111.48141295617232,0.9688610606546846,20190517,100.686984,10.794428956172322,2.493150684931507,0.43665641522826615,40.04,33.08,2021-11-12
113016.XSHG,97.1,94.10915574557616,1.031780587454313,20190517,90.9438,3.1653557455761647,3.473972602739726,0.24517218186409323,17.2,13.52,2022-11-05
110058.XSHG,98.31,92.21093678698104,1.0661425143864287,20190517,89.422961,2.78797578698104,4.917808219178082,0.5129308926551412,6.5,5.26,2024-04-15
123023.XSHE,99.93,93.17491226576632,1.072498997530214,20190517,89.728399,3.4465132657663236,4.843835616438356,0.46455324775530304,7.39,6.35,2024-03-19
113021.XSHG,104.2,101.3628725063385,1.0279898095181161,20190517,99.703796,1.6590765063385011,4.8,0.2418243729651749,7.45,5.8,2024-03-03
110047.XSHG,108.75,99.45930237930574,1.0934120529547104,20190517,97.86697,1.5923323793057484,4.515068493150685,0.30536069976341096,3.34,3.44,2023-11-20
128018.XSHE,97.601,92.95287932085073,1.050005128545885,20190517,90.9438,2.009079320850726,3.473972602739726,0.446078464891548,7.45,5.74,2022-11-05
123020.XSHE,109.85,105.7530359271345,1.0387408648550607,20190517,96.387535,9.365500927134512,4.791780821917809,0.42746273142813274,18.05,18.39,2024-02-29
128050.XSHE,105.5,112.735493176175,0.9358188537405173,20190517,100.33044699999999,12.405046176175004,4.567123287671233,0.6510136540503586,21.74,21.63,2023-12-09
113502.XSHG,96.11,97.85550754715162,0.9821623985107782,20190517,92.99680699999999,4.858700547151622,3.484931506849315,0.4732624352724395,45.27,24.51,2022-11-09
113534.XSHG,96.79,98.11718761807454,0.9864734441508793,20190517,89.502036,8.615151618074531,4.898630136986301,0.5453401516484918,20.8,15.89,2024-04-08
127003.XSHE,101.61,102.69872961301873,0.9893988015516726,20190517,102.260673,0.43805661301873144,2.0602739726027397,0.28216587150114375,3.03,2.56,2021-06-07
123010.XSHE,101.42,96.00829712372423,1.0563670332502804,20190517,92.15886400000001,3.8494331237242196,4.134246575342465,0.42203858539237854,12.45,9.91,2023-07-04
110045.XSHG,101.3,95.76217219158049,1.0578289702675145,20190517,93.21967099999999,2.5425011915804934,4.156164383561644,0.34821933599385313,12.02,8.87,2023-07-12
128026.XSHE,97.412,93.22641768686483,1.0448969553586622,20190517,90.069839,3.1565786868648398,3.5753424657534247,0.3902790604170303,11.64,9.15,2022-12-12
113014.XSHG,97.0,91.98691703751861,1.0544977821186976,20190517,91.055751,0.9311660375186045,3.4465753424657533,0.4153187936513348,8.76,4.72,2022-10-26
110031.XSHG,109.48,103.96821323498833,1.053014153013806,20190517,102.861498,1.1067152349883311,1.0712328767123287,0.47626693338924964,42.38,23.06,2020-06-11
128044.XSHE,100.8,93.80565323074437,1.0745621029049373,20190517,90.520552,3.285101230744374,4.243835616438356,0.40724472352628466,8.96,7.4,2023-08-13
127013.XSHE,99.87100000000001,97.51611938419111,1.0241486292797524,20190517,92.43425,5.08186938419111,4.9150684931506845,0.5454540840070776,11.56,9.91,2024-04-14
113528.XSHG,98.57,102.69255367056924,0.9598553787668567,20190517,93.3737,9.318853670569245,4.791780821917809,0.4992940977019456,24.18,20.25,2024-02-29
113530.XSHG,98.93,102.55222895844885,0.9646791786464586,20190517,96.930498,5.621730958448846,4.863013698630137,0.5822378950566512,16.88,12.6,2024-03-26
128051.XSHE,99.23,97.52356102827133,1.0174977098224909,20190517,92.168672,5.354889028271326,4.578082191780822,0.4399267284900975,17.03,12.86,2023-12-13
110056.XSHG,97.15,99.29728249456869,0.9783752138968542,20190517,92.512165,6.785117494568688,4.841095890410959,0.4746145934966602,21.79,16.18,2024-03-18
113019.XSHG,109.45,102.40669537550569,1.0687777747213487,20190517,97.827025,4.579670375505681,2.789041095890411,0.3077122983567605,18.84,16.77,2022-02-28
128064.XSHE,100.7,92.54349633863771,1.0881369732511055,20190517,89.513336,3.030160338637721,4.895890410958904,0.41140191365622014,6.25,5.8,2024-04-07
113017.XSHG,101.63,92.69036151567343,1.0964462576059208,20190517,91.738262,0.9520995156734186,3.6136986301369864,0.39977152494893886,2.96,2.45,2022-12-26
127004.XSHE,93.89,97.42776633541519,0.9636883152669672,20190517,96.91776899999999,0.5099973354151911,3.043835616438356,0.3913679470268356,7.72,3.79,2022-06-01
113009.XSHG,108.51,101.00491340226176,1.0743041733806404,20190517,99.356523,1.6483904022617635,1.6849315068493151,0.31470801254496206,14.74,11.88,2021-01-21
113518.XSHG,105.09,111.34516044822931,0.9438218920063645,20190517,93.392123,17.953037448229303,4.323287671232877,0.44385806853092125,52.2,42.99,2023-09-11
128029.XSHE,104.303,95.59266502384371,1.0911192817355146,20190517,93.97223100000001,1.6204340238437043,2.6,0.41427724576664837,8.75,6.59,2021-12-21
128063.XSHE,106.56,108.17900120479597,0.9850340529422065,20190517,103.79727199999999,4.381729204795977,4.882191780821918,0.544619703242547,8.74,8.77,2024-04-02
113521.XSHG,103.81,96.53459095978643,1.0753658244975037,20190517,92.246274,4.2883169597864335,4.501369863013698,0.5172851515750283,8.95,8.51,2023-11-15
110034.XSHG,104.33,101.66948686016143,1.0261682558061682,20190517,100.340681,1.3288058601614243,1.6657534246575343,0.251978578454598,18.42,14.44,2021-01-14
128013.XSHE,97.82,99.76618726274772,0.9804925163911278,20190517,99.732054,0.03413326274771046,2.2,0.3699235998959785,9.98,3.23,2021-07-28
110051.XSHG,104.33,96.5502445775849,1.0805772730711574,20190517,91.896742,4.653502577584903,4.786301369863014,0.411633319545442,10.29,8.91,2024-02-27
113527.XSHG,99.1,102.10988109365995,0.9705231162604219,20190517,96.07139000000001,6.038491093659946,4.69041095890411,0.37240417511085994,14.96,13.44,2024-01-23
128014.XSHE,97.035,96.99386567246391,1.00042409205212,20190517,94.74295699999999,2.250908672463921,2.9178082191780823,0.39084239606265847,13.53,8.95,2022-04-16
123004.XSHE,100.90100000000001,90.95499666018598,1.1093508185918908,20190517,89.526926,1.428070660185982,3.589041095890411,0.4704957312877556,3.99,3.37,2022-12-17
113519.XSHG,106.3,103.58672209231312,1.0261932982614208,20190517,98.058875,5.527847092313118,4.476712328767123,0.4660855542065212,11.99,11.44,2023-11-06
113524.XSHG,100.17,100.05507763131426,1.0011485910701026,20190517,93.824215,6.230862631314272,4.578082191780822,0.4638792773987646,14.76,12.62,2023-12-13
113025.XSHG,99.01,104.26655792677197,0.9495853893012971,20190517,99.999999,4.266558926771959,4.901369863013699,0.3140787521625747,11.49,9.95,2024-04-09
110053.XSHG,106.87,102.37925869608627,1.0438637802334996,20190517,99.751931,2.6273276960862715,4.8273972602739725,0.2182234122178461,7.9,7.3,2024-03-13
128065.XSHE,95.41,88.08582510208846,1.0831481670225949,20190517,85.422961,2.662864102088457,4.917808219178082,0.4271609118821618,8.98,6.52,2024-04-15
113505.XSHG,102.0,93.44540326479465,1.0915464692357775,20190517,91.020486,2.4249172647946424,3.802739726027397,0.4866781280887811,7.29,5.96,2023-03-05
110033.XSHG,110.43,102.91409860833387,1.0730308236995771,20190517,101.11939699999999,1.7947016083338783,1.6383561643835616,0.35050655343374104,8.61,8.13,2021-01-04
113509.XSHG,102.1,95.99282276672385,1.0636211860142655,20190517,90.310839,5.681983766723843,4.049315068493151,0.40841128686656053,18.89,14.14,2023-06-03
128042.XSHE,99.23100000000001,99.98819865506431,0.9924271197476369,20190517,95.880248,4.107950655064315,4.2027397260273975,0.3775216073286402,13.25,10.19,2023-07-29
123011.XSHE,100.26799999999999,109.66893504054542,0.9142789611564128,20190517,96.302013,13.366922040545418,4.16986301369863,0.37717300375291973,34.96,30.45,2023-07-17
128010.XSHE,100.85,101.03694395572818,0.9981497465341974,20190517,100.63432,0.40262395572817955,1.6849315068493151,0.4930529094934944,9.26,5.05,2021-01-21
128066.XSHE,98.35,100.08604398650536,0.9826544849076118,20190517,92.750212,7.3358319865053545,4.920547945205479,0.4557700779998617,17.49,14.77,2024-04-16
128062.XSHE,105.678,104.0430011396002,1.0157146453148351,20190517,94.39494300000001,9.648058139600176,4.879452054794521,0.5921762490677923,16.3,16.8,2024-04-01
128028.XSHE,99.999,95.61830654778669,1.0458143802204234,20190517,89.043366,6.574940547786686,3.5972602739726027,0.47748442470933017,42.58,23.56,2022-12-20
128049.XSHE,104.11200000000001,96.70479662613671,1.0765960286592582,20190517,92.11775899999999,4.58703762613672,4.531506849315068,0.5051561364964301,7.57,7.48,2023-11-26
113508.XSHG,101.56,95.00582542581388,1.0689870810006699,20190517,90.45792800000001,4.547897425813873,3.9424657534246577,0.421281275586751,16.83,12.53,2023-04-25
128058.XSHE,112.01100000000001,100.67178100969114,1.1126355258303944,20190517,98.00348000000001,2.668301009691133,4.808219178082192,0.43599970041274105,5.64,5.7,2024-03-06
128040.XSHE,104.50200000000001,97.33771502255274,1.0736023541932058,20190517,92.393619,4.944096022552735,4.076712328767123,0.5468088212894887,11.45,9.96,2023-06-13
128037.XSHE,95.32,92.23337705394205,1.0334653576031674,20190517,90.91905200000001,1.3143250539420428,3.8273972602739725,0.40242732094130984,8.03,4.85,2023-03-14
128032.XSHE,96.399,91.42337715984272,1.0544239667657214,20190517,89.835854,1.587523159842724,3.6082191780821917,0.41314712754659205,9.99,5.85,2022-12-24
128033.XSHE,100.0,91.94641002738608,1.0875900426152056,20190517,89.425122,2.5212880273860843,3.6136986301369864,0.43065155404340527,9.03,7.55,2022-12-26
128023.XSHE,92.7,92.9661593861571,0.9971370293457908,20190517,92.075283,0.8908763861571004,3.5506849315068494,0.4138876637929669,10.34,4.98,2022-12-03
128015.XSHE,97.11,96.80741370508338,1.0031256520893992,20190517,94.25395,2.5534637050833764,3.0602739726027397,0.493258042002358,9.48,7.3,2022-06-07
110038.XSHG,107.46,110.54637434065094,0.9720807275764629,20190524,100.864793,9.681581340650933,2.473972602739726,0.43385854879211494,40.04,32.63,2021-11-12
113016.XSHG,95.7,93.72138264346347,1.0211116961863829,20190524,91.059401,2.661981643463477,3.4547945205479453,0.24508404280980842,17.2,13.18,2022-11-05
110058.XSHG,97.17,92.40397423042324,1.0515781470360999,20190524,89.70221,2.7017642304232488,4.898630136986301,0.5144925943490343,6.5,5.08,2024-04-15
110043.XSHG,103.74,94.46282045046296,1.0982098512970198,20190524,92.603266,1.8595544504629498,3.6876712328767125,0.34733979219202626,6.7,5.7,2023-01-29
123023.XSHE,99.346,93.07675129746886,1.0673556888819091,20190524,90.00614300000001,3.070608297468852,4.824657534246575,0.4658216905211693,7.39,6.18,2024-03-19
113021.XSHG,104.69,101.48818571449246,1.0315486404941252,20190524,99.946262,1.5419237144924565,4.780821917808219,0.24136387708188645,7.45,5.82,2024-03-03
110047.XSHG,107.32,99.6348112217563,1.0771335709277237,20190524,98.097738,1.5370732217562864,4.495890410958904,0.30538399362114577,3.34,3.4,2023-11-20
128018.XSHE,96.74,92.96055188814006,1.0406564723971063,20190524,91.059401,1.9011508881400712,3.4547945205479453,0.4461824974155754,7.45,5.64,2022-11-05
123020.XSHE,107.412,104.6182240813906,1.0267044861747598,20190524,96.668255,7.949969081390591,4.772602739726027,0.42900356087100255,18.05,17.45,2024-02-29
128050.XSHE,101.74,113.92103140084802,0.8930747795111926,20190524,100.606426,13.314605400848029,4.5479452054794525,0.651071062941673,21.74,19.28,2023-12-09
113502.XSHG,96.07,99.31651169616723,0.9673114606954876,20190524,93.112535,6.203976696167233,3.4657534246575343,0.4593928464397329,45.04,23.61,2022-11-09
113534.XSHG,96.15,97.31368269225605,0.9880419416873157,20190524,89.780897,7.532785692256062,4.879452054794521,0.5330021472752243,20.8,15.6,2024-04-08
127003.XSHE,101.71,102.91558217739947,0.9882857177514541,20190524,102.42349,0.49209217739947564,2.041095890410959,0.283153317409491,3.03,2.6,2021-06-07
123010.XSHE,100.5,96.06393598320976,1.0461782454714907,20190524,92.279905,3.784030983209766,4.115068493150685,0.42171402770123734,12.45,10.02,2023-07-04
110045.XSHG,101.68,95.94383145524495,1.0597867362367202,20190524,93.250813,2.6930184552449496,4.136986301369863,0.344670779092165,12.02,8.44,2023-07-12
128026.XSHE,96.194,92.25579528457205,1.0426878843034215,20190524,90.18889399999999,2.0669012845720545,3.5561643835616437,0.40557586343371077,11.54,7.94,2022-12-12
113014.XSHG,96.68,91.9776273797675,1.0511251785264784,20190524,91.17126999999999,0.8063573797675031,3.4273972602739726,0.4159285323225614,8.76,4.6,2022-10-26
110031.XSHG,109.2,103.9905703093395,1.0500952122405336,20190524,102.842077,1.1484933093394962,1.0520547945205478,0.47158787198145796,42.38,22.45,2020-06-11
128044.XSHE,99.8,93.69942299286414,1.0651079463701763,20190524,90.641696,3.0577269928641413,4.2246575342465755,0.4085502466037684,8.96,7.36,2023-08-13
127013.XSHE,99.88799999999999,98.52564293721521,1.013827436413208,20190524,92.713444,5.8121989372152205,4.895890410958904,0.5648683770224706,11.56,9.1,2024-04-14
113528.XSHG,98.83,102.77268570877649,0.9616368329621282,20190524,93.65450899999999,9.118176708776495,4.772602739726027,0.4931004582841107,24.18,20.43,2024-02-29
113530.XSHG,97.62,103.49539464163561,0.9432303759797253,20190524,97.212944,6.282450641635624,4.843835616438356,0.5837650590434477,16.88,12.05,2024-03-26
128051.XSHE,97.0,97.71859030491397,0.992646329601443,20190524,92.444879,5.273711304913979,4.558904109589041,0.44171610833203717,17.03,11.85,2023-12-13
110056.XSHG,96.98,100.11941362095438,0.9686433079518425,20190524,92.74600600000001,7.373407620954364,4.821917808219178,0.475744423361956,21.79,15.5,2024-03-18
128022.XSHE,99.28,91.90494853411279,1.0802465110260062,20190524,89.83765,2.0672985341127985,3.5232876712328767,0.4884310334530352,7.92,5.99,2022-11-30
113019.XSHG,108.5,102.67404868647488,1.0567421991053965,20190524,97.899865,4.774183686474873,2.76986301369863,0.3112867185730866,18.84,17.04,2022-02-28
128064.XSHE,100.223,92.412471794803,1.0845181181014167,20190524,89.792141,2.620330794802998,4.876712328767123,0.41295508714629003,6.25,5.45,2024-04-07
113017.XSHG,100.8,92.60222615474487,1.0885267469872275,20190524,91.77448000000001,0.827746154744852,3.5945205479452054,0.4013103608929129,2.96,2.39,2022-12-26
127004.XSHE,93.825,97.48113680516005,0.962493904718533,20190524,97.032154,0.4489828051600497,3.0246575342465754,0.3955844167304875,7.72,3.66,2022-06-01
113009.XSHG,106.8,100.57582338567777,1.0618854154487447,20190524,99.38355,1.1922733856777714,1.6657534246575343,0.3199193633402017,14.74,10.82,2021-01-21
113518.XSHG,105.22,111.33243375440782,0.9450974567942038,20190524,93.513667,17.81876675440781,4.304109589041096,0.44079689363696745,52.2,43.2,2023-09-11
128029.XSHE,104.898,95.95849091556316,1.093160167475987,20190524,94.044737,1.9137539155631635,2.580821917808219,0.41464749969100256,8.65,6.41,2021-12-21
128063.XSHE,107.27,109.32606824147008,0.9811932481013694,20190524,104.088615,5.237453241470079,4.863013698630137,0.5508819490235634,8.74,9.26,2024-04-02
113521.XSHG,101.33,97.99406514007477,1.0340422132213494,20190524,93.917148,4.07691714007477,4.482191780821918,0.512805475789797,8.95,7.96,2023-11-15
110034.XSHG,103.59,101.34092802614992,1.022193125893516,20190524,100.442326,0.8986020261499345,1.6465753424657534,0.25568469770402763,18.42,13.13,2021-01-14
128013.XSHE,97.22,99.94056039200983,0.9727782155579414,20190524,99.89818100000001,0.042379392009825566,2.180821917808219,0.3697766406900252,9.98,3.19,2021-07-28
110051.XSHG,100.16,95.80927071910308,1.04541031622767,20190524,92.129902,3.6793687191030777,4.767123287671233,0.4115405924571719,10.29,8.83,2024-02-27
113527.XSHG,99.5,101.61482353124829,0.9791878442755161,20190524,96.34806800000001,5.266755531248278,4.671232876712328,0.3724629880135743,14.96,13.4,2024-01-23
128014.XSHE,96.632,96.62463849484205,1.0000761866256127,20190524,94.856286,1.7683524948420468,2.8986301369863012,0.38975809733730993,13.53,8.88,2022-04-16
113519.XSHG,106.51,103.81648602299353,1.0259449542186383,20190524,98.181113,5.635373022993541,4.457534246575342,0.4645295797255542,11.99,11.38,2023-11-06
113524.XSHG,99.24,99.50167968272244,0.9973700978359676,20190524,94.096476,5.405203682722449,4.558904109589041,0.46728408836595325,14.76,12.38,2023-12-13
113025.XSHG,99.09,103.96738006668892,0.953087400456178,20190524,99.999999,3.967381066688915,4.882191780821918,0.31510082094466213,11.49,9.91,2024-04-09
110053.XSHG,107.08,102.82646265217892,1.0413661740189304,20190524,99.995459,2.8310036521789206,4.808219178082192,0.22014853167804685,7.9,7.34,2024-03-13
113505.XSHG,100.41,93.51464829808707,1.0737355251546616,20190524,91.140124,2.3745242980870707,3.7835616438356166,0.4763425248704969,7.29,5.72,2023-03-05
128065.XSHE,95.03200000000001,88.27157293795445,1.0765866839916565,20190524,85.70221,2.5693629379544567,4.898630136986301,0.4268540453129149,8.98,6.38,2024-04-15
113011.XSHG,109.0,97.7063170040945,1.1155880534871887,20190524,96.76874699999999,0.9375700040945044,2.813698630136986,0.21856213038859224,4.13,3.86,2022-03-16
110033.XSHG,110.22,103.26619698965128,1.0673386181835047,20190524,101.600208,1.6659889896512858,1.6191780821917807,0.35173682116036703,8.61,8.08,2021-01-04
113509.XSHG,100.0,95.15280145274333,1.05094120691406,20190524,90.43145200000001,4.721349452743328,4.03013698630137,0.410495580926275,18.89,13.14,2023-06-03
128042.XSHE,97.9,98.92133812671898,0.9896752495865894,20190524,96.00147199999999,2.9198661267189836,4.183561643835616,0.36201989608307444,13.25,9.71,2023-07-29
123011.XSHE,97.95,106.82321295677986,0.9169355357213426,20190524,96.423439,10.399773956779852,4.1506849315068495,0.37632003512967527,34.96,28.6,2023-07-17
128010.XSHE,100.9,101.2646555280055,0.9963989851532685,20190524,100.78662800000001,0.47802752800550435,1.6657534246575343,0.4955917689389121,9.26,4.59,2021-01-21
128066.XSHE,98.3,99.90114511162383,0.9839727051192976,20190524,93.033484,6.867661111623829,4.901369863013699,0.44461833740861384,17.49,14.75,2024-04-16
128062.XSHE,105.69,105.34284422060777,1.0032954851557379,20190524,94.673119,10.669725220607775,4.86027397260274,0.5915550004521979,16.3,16.83,2024-04-01
128028.XSHE,99.15,95.89041248500237,1.0339928406868355,20190524,89.161119,6.7292934850023665,3.578082191780822,0.47835569280609586,42.58,23.12,2022-12-20
113508.XSHG,99.71,95.2790334866649,1.0465051580729483,20190524,90.577958,4.701075486664907,3.9232876712328766,0.4226618934325639,16.83,12.15,2023-04-25
128040.XSHE,103.223,97.02531345353295,1.0638770061736027,20190524,92.514499,4.510814453532946,4.057534246575343,0.5460225167884563,11.45,9.54,2023-06-13
128037.XSHE,94.89,92.15073322801774,1.0297259357145234,20190524,91.038762,1.1119712280177345,3.808219178082192,0.4026345139701762,8.03,4.65,2023-03-14
128032.XSHE,96.0,91.29265595301533,1.0515632281462746,20190524,89.954912,1.33774395301534,3.589041095890411,0.4134398113873409,9.99,5.68,2022-12-24
128033.XSHE,99.25,92.42890242764825,1.0737983184176745,20190524,89.543437,2.885465427648256,3.5945205479452054,0.43205975808908653,8.93,7.35,2022-12-26
128023.XSHE,92.551,93.02888982926098,0.9948629954615382,20190524,92.194168,0.8347218292609739,3.5315068493150683,0.413958665617716,10.34,4.96,2022-12-03
128015.XSHE,96.787,96.92550631295427,0.9985710024303918,20190524,94.367475,2.5580313129542676,3.041095890410959,0.4940048629720157,9.48,7.2,2022-06-07
110038.XSHG,107.83,112.24704741266518,0.9606488766120828,20190531,100.850369,11.396678412665176,2.4547945205479453,0.43413975745144556,40.04,34.1,2021-11-12
113016.XSHG,95.12,93.51449420870456,1.0171685234987455,20190531,91.213072,2.3014222087045666,3.4356164383561643,0.246902452397703,17.2,12.29,2022-11-05
110058.XSHG,96.17,92.43213110475287,1.0404390643228925,20190531,89.700334,2.7317971047528777,4.879452054794521,0.5174787994111449,6.5,5.12,2024-04-15
110043.XSHG,100.97,94.51907654376458,1.0682499627813067,20190531,92.596289,1.9227875437645783,3.6684931506849314,0.34792667739051,6.52,5.61,2023-01-29
123023.XSHE,99.479,93.18603743692407,1.067531174585415,20190531,90.005299,3.1807384369240754,4.8054794520547945,0.4635223019014295,7.19,6.26,2024-03-19
113021.XSHG,103.7,101.61535953959182,1.0205150133784249,20190531,99.880359,1.735000539591822,4.761643835616439,0.2397171774404162,7.45,5.78,2024-03-03
110047.XSHG,106.5,100.60845686632953,1.0585591243238934,20190531,99.267812,1.3406448663295218,4.476712328767123,0.304838639283146,3.34,3.38,2023-11-20
128018.XSHE,95.719,93.03170824142775,1.0288857617404854,20190531,91.213072,1.8186362414277593,3.4356164383561643,0.4455972604942719,7.45,5.58,2022-11-05
128050.XSHE,100.18799999999999,110.77691143137199,0.9044122886750459,20190531,100.60991999999999,10.166991431372004,4.528767123287671,0.6420711126035807,21.74,19.15,2023-12-09
113502.XSHG,95.96,99.86760742809781,0.9608721233167501,20190531,93.26641500000001,6.601192428097804,3.4465753424657533,0.4588192369114442,45.04,24.83,2022-11-09
113534.XSHG,96.55,99.02461970721471,0.9750100559382969,20190531,89.779288,9.245331707214723,4.86027397260274,0.5209022458772855,20.8,17.45,2024-04-08
127003.XSHE,101.62100000000001,102.9056899766245,0.987515850902741,20190531,102.42099300000001,0.4846969766244889,2.021917808219178,0.28331275326042066,3.03,2.67,2021-06-07
123010.XSHE,100.601,96.64645273187178,1.040917665949928,20190531,92.356433,4.290019731871785,4.095890410958904,0.4208529303687928,12.45,10.0,2023-07-04
