secID,tickerBond,secShortNameBond,tickerEqu,secShortNameEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
128023.XSHE,128023,亚太转债,002284,亚太股份,2020-03-06,10.0,9.99362,102.28,10.34,5.19,6.747000000000001,0.0019489999999999998,0.007734,103.7717,99.019079,3.293225,100.06716779580609,1.0221134689122946,1.0480887958060818,2.745205479452055,0.4832378182634302,10.34,2022-12-03
128046.XSHE,128046,利尔转债,002258,利尔化学,2020-03-06,8.52,8.519309,116.991,18.62,14.97,19.461,0.011744,0.044656,45.5158,96.08142600000001,21.762347000000002,101.50400542469009,1.1525752063725243,5.42257942469008,3.6136986301369864,0.4188934530402689,18.62,2023-10-16
128062.XSHE,128062,亚药转债,002370,亚太药业,2020-03-06,9.65,9.645683,89.99,16.25,6.6,8.58,-0.001021,0.00339,121.5662,86.320103,4.2514970000000005,88.93400671941924,1.01187389750596,2.613903719419236,4.073972602739726,0.6320951202153043,16.25,2024-04-01
113525.XSHG,113525,台华转债,603055,台华新材,2020-03-06,5.33,5.32976,110.61,8.11,6.95,9.035,0.009215000000000001,0.011984999999999999,29.0715,97.34713,13.624305999999999,99.72446309467728,1.1091561344881657,2.37733309467727,3.780821917808219,0.3665180637294702,8.11,2023-12-16
113012.XSHG,113012,骆驼转债,601311,骆驼股份,2020-03-06,7.17,5.09636,112.34,13.29,10.07,13.091,0.003394,0.019049,48.262,99.087532,13.374507000000001,102.06678588509979,1.1006518822534996,2.9792538850998,2.0465753424657533,0.47329980114088366,13.29,2022-03-23
128012.XSHE,128012,辉丰转债,002496,*ST辉丰,2020-03-06,8.45,8.443171000000001,102.689,7.71,3.14,4.082,0.0034100000000000003,0.037965,152.144,91.61017199999999,12.093447,91.71431587206355,1.119661625598838,0.10414387206355578,1.1232876712328768,0.5217272179597303,7.71,2021-04-20
128072.XSHE,128072,翔鹭转债,002842,翔鹭钨业,2020-03-06,3.0192229999999998,3.019045,110.1,15.36,10.95,14.235,0.0,0.019444,54.4416,95.725036,15.016932999999998,101.3339106629814,1.0865069677037635,5.608874662981386,4.457534246575342,0.5478433617376411,15.36,2024-08-19
127012.XSHE,127012,招路转债,001965,招商公路,2020-03-06,50.0,49.999163,114.45,9.09,7.68,9.984,0.000437,0.017424000000000002,35.4623,92.789353,23.343892999999998,95.0648299871674,1.2039152651453684,2.275476987167401,4.043835616438356,0.2504755257505211,9.09,2024-03-21
123004.XSHE,123004,铁汉转债,300197,铁汉生态,2020-03-06,11.0,8.331896,115.5,3.98,3.45,4.485,0.029522000000000003,0.09927799999999999,33.2434,96.45666800000001,19.742889,97.61079239754866,1.1832707958111053,1.1541243975486557,2.7835616438356166,0.4418425711042339,3.98,2022-12-17
113536.XSHG,113536,三星转债,603578,三星新材,2020-03-06,1.91565,1.9111240000000003,119.8,19.75,22.59,29.366999999999997,0.014738,0.028326,4.7388,96.294038,24.410610000000002,107.84227357866197,1.110881623917321,11.548235578661968,4.235616438356164,0.3477660524548076,19.75,2024-05-30
128040.XSHE,128040,华通转债,002758,华通医药,2020-03-06,2.24,2.22343,117.03,11.37,11.47,14.911,0.007143000000000001,0.035059,16.0096,97.842789,19.610246,102.81508670922874,1.1382570763274504,4.972297709228736,3.271232876712329,0.49527384037520095,11.37,2023-06-13
113025.XSHG,113025,明泰转债,601677,明泰铝业,2020-03-06,18.3911,18.389024,121.41,11.3,11.76,15.288,-0.004918,0.022831,16.6609,96.941963,25.239882,101.9821443578815,1.1905025214408238,5.040181357881488,4.095890410958904,0.3418981015448901,11.3,2024-04-09
110041.XSHG,110041,蒙电转债,600863,内蒙华电,2020-03-06,18.7522,18.72970412,119.76,2.82,2.79,3.627,-0.005398,0.016984,21.0477,98.63860600000001,21.412907999999998,99.54239209681235,1.2031055058785862,0.9037860968123435,2.7945205479452055,0.31674752317895083,2.82,2022-12-21
123033.XSHE,123033,金力转债,300748,金力永磁,2020-03-06,4.35,4.35,113.52,41.2,33.4,,-0.000898,0.03125,40.0306,98.701092,15.013925,116.17153896599986,0.9771756577419888,17.47044696599985,4.657534246575342,0.745167231270941,41.2,2024-10-31
110047.XSHG,110047,山鹰转债,600567,山鹰纸业,2020-03-06,23.0,22.99492,123.02,3.34,3.61,4.6930000000000005,-0.0030789999999999997,0.016274,13.819,102.765426,19.709522,104.30610567468163,1.1794132203888887,1.540679674681621,3.7095890410958905,0.2961871059988939,3.34,2023-11-20
110065.XSHG,110065,淮矿转债,600985,淮北矿业,2020-03-06,27.574,27.574,116.5,9.93,8.91,,-0.003592,0.023186000000000002,29.8367,92.640567,25.754844,96.43738385133486,1.2080377478882371,3.796816851334854,4.8,0.36440807806633485,9.93,2024-12-22
110059.XSHG,110059,浦发转债,600000,浦发银行,2020-03-06,500.0,500.0,108.96,15.05,11.12,,-0.000367,0.01908,47.4683,99.225286,9.810719,101.96741453772952,1.0685766673007395,2.74212853772953,4.646575342465753,0.20998903780911993,15.05,2024-10-27
110057.XSHG,110057,现代转债,600420,现代制药,2020-03-06,16.1594,16.1585,118.99,9.99,9.77,12.700999999999999,0.006684000000000001,0.008988,21.6694,95.275924,24.889894,99.09960473285838,1.2007111463336297,3.8236807328583753,4.071232876712329,0.3063401735979139,9.99,2024-03-31
128032.XSHE,128032,双环转债,002472,双环传动,2020-03-06,10.0,9.998306,105.94,9.93,5.69,7.397,0.016699000000000002,0.033672,84.8829,96.824754,9.414169000000001,97.55615246534937,1.0859386858007594,0.731398465349372,2.802739726027397,0.3337376050132798,9.93,2022-12-24
110043.XSHG,110043,无锡转债,600908,无锡银行,2020-03-06,30.0,29.990161999999998,110.98,6.52,5.47,7.111000000000001,-0.00045,0.022574,32.2832,96.809166,14.637904999999998,98.1550995025472,1.1306595435433284,1.345933502547191,2.9013698630136986,0.267054756632418,6.52,2023-01-29
110034.XSHG,110034,九州转债,600998,九州通,2020-03-06,15.0,14.992864,121.45,18.32,17.85,23.205,0.003636,0.043833,24.6478,104.192639,16.562935999999997,106.78756934638507,1.1373046576802834,2.594930346385072,0.8602739726027397,0.30161577651044713,18.32,2021-01-14
113549.XSHG,113549,白电转债,603861,白云电器,2020-03-06,8.8,8.8,114.85,8.99,9.03,,-0.009658,0.073866,14.3412,92.565559,24.074225,96.64500249736369,1.188369776317538,4.0794434973637035,4.695890410958904,0.3223407291050884,8.99,2024-11-14
110064.XSHG,110064,建工转债,600939,重庆建工,2020-03-06,16.6,16.6,120.72,4.65,4.53,,-0.012515,0.034891000000000005,23.9178,99.52298499999999,21.298612,101.55353297809997,1.1887326463180092,2.0305479780999702,4.791780821917809,0.33509343676055486,4.65,2024-12-19
128051.XSHE,128051,光华转债,002741,光华科技,2020-03-06,2.4930000000000003,2.491923,120.16,12.72,12.97,16.861,0.003742,0.023684,17.8438,97.915779,22.717708,104.12000492456066,1.1540529611678465,6.204225924560658,3.7726027397260276,0.4301261454503783,12.72,2023-12-13
128026.XSHE,128026,众兴转债,002772,众兴菌业,2020-03-06,9.2,9.19475,100.6,11.54,7.14,9.282,0.00601,0.019974000000000002,62.5943,96.935749,3.7800830000000003,98.53959657709228,1.0209093957604725,1.6038475770922878,2.76986301369863,0.3998022068973606,11.54,2022-12-12
128042.XSHE,128042,凯中转债,002823,凯中精密,2020-03-06,4.16,4.1577980000000005,120.34,13.01,12.37,16.081,0.001248,0.019831,26.5661,101.42303100000001,18.651552,106.75314895728978,1.1272735387707027,5.330117957289772,3.3972602739726026,0.4547463534323282,13.01,2023-07-29
110058.XSHG,110058,永鼎转债,600105,永鼎股份,2020-03-06,9.8,9.794622,115.89,5.1,5.08,6.604,-0.003011,0.051252,16.3462,96.803227,19.717084,99.55722564817516,1.1640541331429137,2.7539986481751577,4.112328767123287,0.5380258014630898,5.1,2024-04-15
113532.XSHG,113532,海环转债,603817,海峡环保,2020-03-06,4.6,4.59966,110.02,7.75,6.46,8.398,0.0,0.037239999999999995,31.9899,94.932346,15.893059,97.38363028288104,1.1297586635496406,2.4512842828810517,4.073972602739726,0.3983520224123382,7.75,2024-04-01
113021.XSHG,113021,中信转债,601998,中信银行,2020-03-06,400.0,399.998501,111.73,7.22,5.56,7.228,0.003232,0.015174000000000002,45.0882,102.723253,8.767973,103.92319540085684,1.075120906059811,1.1999424008568416,3.9945205479452053,0.20080905846101665,7.22,2024-03-03
113524.XSHG,113524,奇精转债,603677,奇精机械,2020-03-06,3.3,3.29952,108.64,14.56,11.57,15.040999999999999,0.006111999999999999,0.023265,36.7155,100.540824,8.05561,104.53989142559058,1.0392205168620037,3.9990674255905834,3.7726027397260276,0.3868960888404016,14.56,2023-12-13
113017.XSHG,113017,吉视转债,601929,吉视传媒,2020-03-06,15.6,15.591522,109.06,2.95,2.32,3.016,0.004606,0.032667,38.6754,97.7493,11.571131,98.36016585362103,1.1087821889432599,0.6108658536210196,2.808219178082192,0.41480736777448873,2.95,2022-12-26
128018.XSHE,128018,时达转债,002527,新时达,2020-03-06,8.825057000000001,8.821758,112.9,7.45,6.41,8.333,0.008036,0.028232999999999998,31.2176,97.278814,16.058158,98.85674691390851,1.142056597293469,1.5779329139085139,2.6684931506849314,0.3510675151021524,7.45,2022-11-05
128056.XSHE,128056,今飞转债,002863,今飞凯达,2020-03-06,3.68,3.6796910000000005,105.36,6.78,5.21,6.773,0.00823,0.033752,37.1095,87.353895,20.612825,89.0878048057605,1.1826534532949602,1.7339098057605073,3.9808219178082194,0.39396465912566314,6.78,2024-02-27
123026.XSHE,123026,中环转债,300692,中环环保,2020-03-06,2.9,2.328331,119.301,12.31,13.11,17.043,0.002513,0.064997,12.020999999999999,95.893043,24.410485,102.48033063316741,1.1641355883895699,6.587287633167401,3.26027397260274,0.4741980315859609,12.31,2023-06-09
113535.XSHG,113535,大业转债,603278,大业股份,2020-03-06,5.0,4.999542,104.73,12.56,8.67,11.270999999999999,0.002777,0.023754,51.7195,98.86135300000001,5.93624,100.52525212410421,1.0418277774693347,1.663899124104201,3.1726027397260275,0.3363645384995273,12.56,2023-05-08
128071.XSHE,128071,合兴转债,002228,合兴包装,2020-03-06,5.9575,5.957194,114.65,4.38,3.9,5.07,0.0057020000000000005,0.047032,28.7607,95.492951,20.061218,97.02722070661116,1.1816271677684784,1.5342697066111568,4.446575342465754,0.3438233877443476,4.38,2024-08-15
110053.XSHG,110053,苏银转债,600919,江苏银行,2020-03-06,200.0,199.996051,116.69,7.56,6.56,8.527999999999999,-0.002479,0.014696,34.4781,103.103014,13.178069,104.95983664173585,1.1117585900814924,1.8568226417358473,4.021917808219178,0.18785579533248367,7.56,2024-03-13
110031.XSHG,110031,航信转债,600271,航天信息,2020-03-06,24.0,23.98636328,131.2,21.79,23.66,30.758000000000003,-0.013534000000000001,0.032826999999999995,20.8304,105.220184,24.690904999999997,108.20656750078516,1.2124957202717663,2.986383500785145,0.26575342465753427,0.3634730821395169,21.79,2020-06-11
128069.XSHE,128069,华森转债,002907,华森制药,2020-03-06,3.0,2.999285,116.801,18.08,18.9,24.57,0.013906,0.031173000000000003,11.7334,101.181614,15.436979999999998,110.32483463752381,1.058700884381598,9.143220637523815,4.301369863013699,0.4780611619447871,18.08,2024-06-23
128064.XSHE,128064,司尔转债,002538,司尔特,2020-03-06,8.0,7.999371000000001,112.8,6.15,5.41,7.0329999999999995,0.018969999999999997,0.084615,28.2292,96.876987,16.436321,99.12558156665044,1.1379504484839273,2.2485945666504374,4.090410958904109,0.3807827493991817,6.15,2024-04-07
113508.XSHG,113508,新凤转债,603225,新凤鸣,2020-03-06,21.53,21.522361,109.9,15.91,11.92,15.495999999999999,0.005489,0.024231,46.6869,98.192551,11.92295,101.31713583785144,1.084712858206776,3.1245848378514416,3.136986301369863,0.32394216304766504,15.91,2023-04-25
128022.XSHE,128022,众信转债,002707,众信旅游,2020-03-06,7.0,6.999204,109.75200000000001,7.91,6.13,7.968999999999999,-0.002572,0.020664,41.6212,96.612983,13.599639000000002,98.29823865717212,1.1165205145005128,1.685255657172125,2.736986301369863,0.46633669900620084,7.91,2022-11-30
113505.XSHG,113505,杭电转债,603618,杭电股份,2020-03-06,7.8,7.499464,109.09,7.24,5.85,7.605,0.002389,0.030317,35.0105,98.16197,11.132651,100.25731392573988,1.0881001667449663,2.095343925739886,2.9972602739726026,0.46026296696562496,7.24,2023-03-05
128073.XSHE,128073,哈尔转债,002615,哈尔斯,2020-03-06,3.0,2.999966,110.89,5.8,5.35,6.955,0.002704,0.022876,20.2171,100.03095,10.855691,101.96362039285853,1.0875447495170216,1.9326703928585267,3.4602739726027396,0.40498419727194296,5.8,2023-08-21
113030.XSHG,113030,东风转债,601515,东风股份,2020-03-06,2.95328,2.95328,119.0,6.9,6.79,,0.010015000000000001,0.032986,20.9278,94.373657,26.09451,98.12174569284099,1.2127790752165786,3.7480886928409918,4.802739726027397,0.5092590417066741,6.9,2024-12-23
128067.XSHE,128067,一心转债,002727,一心堂,2020-03-06,6.0263919999999995,6.026235,115.26,27.28,22.43,29.159000000000002,-0.000711,0.015516,40.1824,94.676039,21.741469,103.4391864852039,1.114277904887496,8.763147485203904,4.120547945205479,0.3673623810898443,27.28,2024-04-18
113557.XSHG,113557,森特转债,603098,森特股份,2020-03-06,6.0,6.0,114.14,10.26,10.02,,0.0,0.059303999999999996,16.8738,97.554064,17.001789000000002,103.12561197670196,1.106805553074307,5.571547976701967,4.789041095890411,0.37235313432278233,10.26,2024-12-18
128050.XSHE,128050,钧达转债,002865,钧达股份,2020-03-06,3.2,3.199127,111.98899999999999,21.66,15.3,19.89,-0.004887,0.010731000000000001,58.5412,105.96757099999999,5.682332,111.9128844736241,1.0006801319323855,5.945313473624109,3.7616438356164386,0.511400578177225,21.66,2023-12-09
128033.XSHE,128033,迪龙转债,002658,雪迪龙,2020-03-06,5.2,5.198383,109.82600000000001,8.93,7.51,9.763,-0.004839,0.048558,30.592,96.37402,13.958097,98.62577974191358,1.1135628056619218,2.251759741913577,2.808219178082192,0.39706550094411375,8.93,2022-12-26
110052.XSHG,110052,贵广转债,600996,贵广网络,2020-03-06,16.0,15.265851000000001,126.05,8.04,8.84,11.492,-0.001979,0.021889,14.6427,102.38991800000001,23.107825,107.62670174292654,1.1711777649851123,5.2367837429265345,3.9972602739726026,0.5722465867089117,8.04,2024-03-04
113011.XSHG,113011,光大转债,601818,光大银行,2020-03-06,300.0,299.98963233,123.62,3.97,3.9,5.07,-0.0034659999999999995,0.01611,25.8388,100.491633,23.015217,101.42162047012023,1.2188722624129205,0.9299874701202328,2.0273972602739727,0.23213370836653602,3.97,2022-03-16
128058.XSHE,128058,拓邦转债,002139,拓邦股份,2020-03-06,5.73,5.727409,130.735,5.54,6.72,8.736,0.014078,0.021366999999999997,7.7785,104.51109,25.091988,108.50146074539731,1.2049146537001425,3.9903707453973185,4.002739726027397,0.43505829682928704,5.54,2024-03-06
128010.XSHE,128010,顺昌转债,002245,澳洋顺昌,2020-03-06,5.1,5.095113,111.40100000000001,9.26,5.08,6.604,0.0026100000000000003,0.025792000000000002,103.0656,103.893991,7.225644,104.07562844646723,1.0703850811460696,0.1816374464672391,0.8794520547945206,0.4685213431211005,9.26,2021-01-21
128025.XSHE,128025,特一转债,002728,特一药业,2020-03-06,3.54,2.9919540000000002,117.60799999999999,15.45,17.06,22.178,0.008870000000000001,0.028941,6.5089999999999995,96.566982,21.789039000000002,102.69846903599424,1.1451777334556,6.13148703599424,2.750684931506849,0.2999850396269787,15.45,2022-12-05
128037.XSHE,128037,岩土转债,002542,中化岩土,2020-03-06,6.0366,6.032175,104.3,8.01,4.06,5.278,0.002885,0.019849000000000002,105.7741,98.57895699999999,5.803514,99.22089629437876,1.051189859145719,0.641939294378773,3.021917808219178,0.3848759434415198,8.01,2023-03-14
110055.XSHG,110055,伊力转债,600197,伊力特,2020-03-06,8.76,8.759304,114.19,17.25,14.27,18.551,-0.001661,0.026888,38.0362,97.294733,17.365038000000002,102.07856638165882,1.118648155510512,4.783833381658826,4.024657534246575,0.36786730047668004,17.25,2024-03-14
110038.XSHG,110038,济川转债,600566,济川药业,2020-03-06,8.4316,6.30886035,120.01,25.5,24.08,30.1,0.008232999999999999,0.006036,27.087,99.358953,20.784284,104.7856622651279,1.1452902754610799,5.426709265127899,1.6876712328767123,0.35533924883131046,25.5,2021-11-12
113527.XSHG,113527,维格转债,603518,锦泓集团,2020-03-06,7.46,7.457960000000001,108.41,10.52,9.33,12.129000000000001,0.046126,0.055085,22.2372,102.345388,5.925633,105.83170736080419,1.0243621945019352,3.486319360804189,3.884931506849315,0.4174395318606037,10.52,2024-01-23
113026.XSHG,113026,核能转债,601985,中国核电,2020-03-06,78.0,77.99878100000001,108.02,6.2,4.81,6.252999999999999,-0.002125,0.009344,39.2357,94.163997,14.714757,95.43233497282957,1.1319014674717354,1.2683379728295727,4.109589041095891,0.21506022235643668,6.2,2024-04-14
113542.XSHG,113542,好客转债,603898,好莱客,2020-03-06,6.3,6.299641,116.43,16.62,15.82,20.566,-0.017468,0.038626,22.3177,95.822551,21.505845,102.0834581023202,1.1405373815148385,6.260907102320186,4.405479452054794,0.3285825397674076,16.62,2024-07-31
113519.XSHG,113519,长久转债,603569,长久物流,2020-03-06,7.0,6.969123,116.4,11.85,9.75,12.675,-0.001715,0.029542000000000002,41.4707,103.080274,12.921702,106.3151013215151,1.0948585718597628,3.234827321515104,3.671232876712329,0.4239469023828338,11.85,2023-11-06
123015.XSHE,123015,蓝盾转债,300297,蓝盾股份,2020-03-06,5.38,1.006133,121.60799999999999,5.79,5.88,7.644,-0.001084,0.038018,19.7466,97.29566,24.988104,100.31639069675012,1.2122445709556378,3.020730696750116,3.4356164383561643,0.5092935505580254,5.79,2023-08-12
123024.XSHE,123024,岱勒转债,300700,岱勒新材,2020-03-06,2.1,2.098755,106.979,24.9,18.19,23.647,0.000739,0.029149,46.4418,86.300432,23.961141,92.98211705172261,1.150533063691069,6.681685051722611,3.0383561643835617,0.5571948521298451,24.9,2023-03-20
127003.XSHE,127003,海印转债,000861,海印股份,2020-03-06,11.11,9.415106,108.99600000000001,3.01,2.53,3.2889999999999997,0.009437000000000001,0.027208,29.675,106.439352,2.401976,106.81128519789317,1.0204539698034636,0.37193319789317664,1.2547945205479452,0.4138142687245088,3.01,2021-06-07
128085.XSHE,128085,鸿达转债,002002,鸿达兴业,2020-03-06,24.2678,24.2678,123.88600000000001,3.98,4.63,,-0.015246000000000001,0.057227999999999994,6.4937,101.03694399999999,22.614556,104.12455078323953,1.1897866455904211,3.087606783239533,4.780821917808219,0.5729450165940883,3.98,2024-12-15
113516.XSHG,113516,苏农转债,603323,苏农银行,2020-03-06,25.0,12.886425,114.0,5.67,4.88,6.343999999999999,-0.005236,0.034201,32.4549,101.16581,12.686292,102.60502247885964,1.111056722622795,1.4392124788596403,3.4054794520547946,0.2883911233030587,5.67,2023-08-01
113502.XSHG,113502,嘉澳转债,603822,嘉澳环保,2020-03-06,1.85,1.847679,105.67,45.04,25.05,32.565,0.00485,0.030826,89.995,99.241665,6.477456,102.11046412571297,1.0348596581629943,2.8687991257129744,2.6794520547945204,0.3568847718241842,45.04,2022-11-09
113008.XSHG,113008,电气转债,601727,上海电气,2020-03-06,60.0,44.68165,116.25,5.13,5.02,6.526,0.006058,0.028397000000000002,18.7973,104.237756,11.52389,,,,-0.09315068493150686,0.3223853873239294,5.13,2020-02-01
113545.XSHG,113545,金能转债,603113,金能科技,2020-03-06,15.0,15.0,116.8,11.4,10.57,,-0.004347,0.039516,25.9716,93.070539,25.496211,97.64441942846021,1.1961769109147526,4.5738804284602175,4.608219178082192,0.4123599723057513,11.4,2024-10-13
123023.XSHE,123023,迪森转债,300335,迪森股份,2020-03-13,6.0,5.999642,104.389,7.19,5.12,6.656000000000001,-0.005724,-0.016312,46.5931,96.97949799999999,7.640275999999999,98.42310274901688,1.0606148057148372,1.4436047490168784,4.019178082191781,0.37183068948111314,7.19,2024-03-19
110048.XSHG,110048,福能转债,600483,福能股份,2020-03-13,28.3,28.299229999999998,119.5,8.48,8.43,10.959000000000001,-0.005824,-0.030819,20.2087,98.31875,21.543449,101.36915209453704,1.1788596188370413,3.0504020945370462,3.734246575342466,0.2735996959793633,8.48,2023-12-06
128093.XSHE,128093,百川转债,002455,百川股份,2020-03-13,5.2,5.2,115.0,6.0,5.4,,-0.002187,-0.011729999999999999,27.7777,106.118214,8.369710000000001,108.82850283202343,1.0567084633839194,2.7102888320234415,4.810958904109589,0.4084753407489857,6.0,2025-01-02
128034.XSHE,128034,江银转债,002807,江阴银行,2020-03-13,20.0,17.582851,115.7,4.68,4.54,5.902,0.011434,0.0008560000000000001,19.2678,96.584209,19.791839000000003,97.83483020948212,1.1826054151907384,1.250621209482115,2.871232876712329,0.2550321564822758,4.68,2023-01-25
123032.XSHE,123032,万里转债,300591,万里马,2020-03-13,1.8029,1.8029,109.20100000000001,6.92,5.55,,-0.0043219999999999995,-0.002129,36.1569,94.091555,16.058237,96.17106964264639,1.1354870067034752,2.079514642646391,4.580821917808219,0.43401779507296706,6.92,2024-10-10
113009.XSHG,113009,广汽转债,601238,广汽集团,2020-03-13,41.0558,25.52240045,116.07,14.41,12.24,15.912,-0.009895000000000001,-0.020506,36.6477,102.24241500000001,13.524314000000002,103.4198345426655,1.1223185621334146,1.1774195426654837,0.8602739726027397,0.34860861240078395,14.41,2021-01-21
128044.XSHE,128044,岭南转债,002717,岭南股份,2020-03-13,6.6,6.592925999999999,112.6,5.92,4.93,6.409,-0.005485,-0.053782,35.2113,95.939258,17.365927,97.5120237175022,1.154729393435711,1.5727657175022116,3.419178082191781,0.4035715810113492,5.92,2023-08-13
113024.XSHG,113024,核建转债,601611,中国核建,2020-03-13,29.9625,29.961431,107.93,9.87,6.54,8.502,0.005215999999999999,-0.0038759999999999997,62.8851,93.991754,14.829222,95.51203770452305,1.1300146305525727,1.520283704523053,4.071232876712329,0.3362991709178005,9.87,2024-04-07
110033.XSHG,110033,国贸转债,600755,厦门国贸,2020-03-13,28.0,12.117421,113.32,7.42,6.59,8.567,-0.006314,-0.023944999999999998,27.5924,104.546924,8.39152,105.16809960972874,1.0775130521567127,0.621175609728736,0.8136986301369863,0.30516788926753086,7.42,2021-01-04
110045.XSHG,110045,海澜转债,600398,海澜之家,2020-03-13,30.0,29.49768008,104.3,12.02,6.64,8.632,0.0009599999999999999,-0.005815,88.8081,97.666291,6.7922199999999995,98.20609292566284,1.062052230088717,0.5398019256628377,3.3315068493150686,0.25367335563673216,12.02,2023-07-12
128081.XSHE,128081,海亮转债,002203,海亮股份,2020-03-13,31.5,31.5,111.499,9.83,9.0,,-0.003013,-0.031706,21.7816,92.605154,20.402586,95.87127150193129,1.1630074187318344,3.2661175019312902,4.693150684931507,0.2712296609886168,9.83,2024-11-20
127006.XSHE,127006,敖东转债,000623,吉林敖东,2020-03-13,24.13,24.074803,112.0,20.62,16.01,20.813000000000002,-0.006211,-0.035788,44.2498,95.05539399999999,17.826033,98.44789387772869,1.1376576540997707,3.392499877728701,2.9972602739726026,0.29984170383720804,20.62,2023-03-12
113016.XSHG,113016,小康转债,601127,小康股份,2020-03-13,15.0,8.81304514,103.61,17.12,9.53,12.389000000000001,-0.005089,-0.014365000000000001,86.1283,97.079666,6.726779,98.34745277605846,1.0535097460625096,1.2677867760584585,2.649315068493151,0.3557563635973361,17.12,2022-11-05
128076.XSHE,128076,金轮转债,002722,金轮股份,2020-03-13,2.14,2.14,107.9,14.96,12.8,,-0.003703,-0.019804,26.1081,93.077161,15.925323,98.56833258729424,1.0946720632048985,5.491171587294228,4.589041095890411,0.3423362029350679,14.96,2024-10-13
128035.XSHE,128035,大族转债,002008,大族激光,2020-03-13,23.0,22.997716,114.0,52.3,33.28,43.263999999999996,0.003389,-0.034716000000000004,79.1526,95.3578,19.549738,104.85499925948109,1.087215686472784,9.497199259481098,2.9013698630136986,0.46164824201983046,52.3,2023-02-05
128066.XSHE,128066,亚泰转债,002811,郑中设计,2020-03-13,4.8,4.799293,115.721,14.8,15.35,19.955,0.0032159999999999997,0.014109,11.5746,99.189266,16.666857999999998,106.95265257035476,1.0819834498623335,7.7633865703547595,4.095890410958904,0.3671547325583588,14.8,2024-04-16
113014.XSHG,113014,林洋转债,601222,林洋能源,2020-03-13,30.0,29.998731,109.47,8.59,5.89,7.657,0.004036,-0.019788999999999998,59.6514,97.174429,12.653093,98.28029539215252,1.1138550160355027,1.1058663921525227,2.621917808219178,0.36247639945243326,8.59,2022-10-26
113541.XSHG,113541,荣晟转债,603165,荣晟环保,2020-03-13,3.3,3.299632,109.58,18.72,16.65,21.645,-0.004994,-0.030264999999999997,23.2034,96.016708,14.125971,102.54348142868082,1.0686198525082562,6.52677342868083,4.361643835616438,0.3452061624015423,18.72,2024-07-22
128049.XSHE,128049,华源转债,002787,华源控股,2020-03-13,4.0,3.998789,110.77,7.52,7.04,9.152000000000001,0.008283,-0.013624,18.3225,97.739818,13.331498000000002,100.64210838269784,1.1006327448823927,2.902290382697839,3.706849315068493,0.42354166472733235,7.52,2023-11-26
123007.XSHE,123007,道氏转债,300409,道氏技术,2020-03-13,4.8,3.041273,112.62,15.05,11.8,15.34,-0.012105,-0.060725,43.6382,97.588443,15.403008999999999,101.8360875764871,1.1058948029146674,4.247644576487101,2.791780821917808,0.5436333882682335,15.05,2022-12-27
113537.XSHG,113537,文灿转债,603348,文灿股份,2020-03-13,8.0,5.69039,118.02,19.93,19.51,25.363000000000003,-0.012468,-0.046688,20.5606,102.45711899999999,15.189653,113.43679332653447,1.0404031755399898,10.979674326534477,4.243835616438356,0.5041163043981022,19.93,2024-06-09
128015.XSHE,128015,久其转债,002279,久其软件,2020-03-13,7.8,7.7937270000000005,107.09,9.48,7.03,9.139,-0.005645000000000001,-0.034355000000000004,44.4115,90.295653,18.599286,92.34041115008873,1.1597305953721335,2.044758150088725,2.2356164383561645,0.5094463225502761,9.48,2022-06-07
123028.XSHE,123028,清水转债,300437,清水源,2020-03-13,4.9,4.89836,112.4,11.95,10.74,13.962,-0.011355,-0.038396,25.0633,102.836759,9.299439,107.8745467322971,1.0419510756224388,5.037787732297102,4.2684931506849315,0.4342656146185189,11.95,2024-06-18
123030.XSHE,123030,九洲转债,300040,九洲电气,2020-03-13,3.08,3.0796080000000003,121.5,5.7,6.72,8.736,-0.043307,0.032636,3.0580000000000003,100.571533,20.809534,104.1479749468435,1.1666093369747503,3.5764419468435045,4.438356164383562,0.46013118238172035,5.7,2024-08-19
113530.XSHG,113530,大丰转债,603081,大丰实业,2020-03-13,6.3,6.299104,110.15,16.76,12.38,16.094,-0.007658,0.000363,49.1206,103.339073,6.590853999999999,108.9294654983171,1.0112048149332171,5.5903924983170965,4.038356164383561,0.4813465560695329,16.76,2024-03-26
128014.XSHE,128014,永东转债,002753,永东股份,2020-03-13,3.4,3.3697739999999996,104.446,12.64,7.35,9.555,-0.003578,-0.009051,79.6186,102.293183,2.104556,102.75041345142482,1.0165019924652348,0.4572304514248221,2.0931506849315067,0.3282044423830976,12.64,2022-04-16
123011.XSHE,123011,德尔转债,300473,德尔股份,2020-03-13,5.647066000000001,2.507724,110.0,34.66,26.44,34.372,-0.0027199999999999998,-0.01987,44.1981,101.485603,8.389758,109.80901081205569,1.0017392852055758,8.323407812055688,3.345205479452055,0.38203043486088906,34.66,2023-07-17
128013.XSHE,128013,洪涛转债,002325,洪涛股份,2020-03-13,12.0,11.999471,102.801,8.0,3.22,4.186,-0.002794,0.007359,155.4062,104.016127,-1.16821,104.03513639093188,0.9881373117415411,0.019009390931887943,1.3753424657534246,0.3908252522035904,8.0,2021-07-28
