trade_date,buysell,sec_id,shares,price,value,cash
2019-05-10,1,128042.XSHE,0,101.8,0.0,403629.5399999999
2019-05-10,0,113025.XSHG,39,104.41,40719.899999999994,362909.6399999999
2019-05-10,0,113524.XSHG,39,98.88,38563.2,324346.4399999999
2019-05-10,0,128015.XSHE,39,108.9,42471.0,281875.4399999999
2019-05-17,0,113502.XSHG,1,99.01,990.1,280885.3399999999
2019-05-17,0,127004.XSHE,1,106.56,1065.6,279819.73999999993
2019-05-17,0,128010.XSHE,1,97.82,978.1999999999999,278841.5399999999
2019-05-17,0,128013.XSHE,1,101.61,1016.1,277825.43999999994
2019-05-17,0,128014.XSHE,1,96.79,967.9000000000001,276857.5399999999
2019-05-17,0,128023.XSHE,1,99.231,992.31,275865.2299999999
2019-05-17,0,128050.XSHE,1,92.7,927.0,274938.2299999999
2019-05-17,0,123011.XSHE,1,108.01,1080.1000000000001,273858.12999999995
2019-05-17,0,110038.XSHG,1,105.09,1050.9,272807.2299999999
2019-05-17,0,127003.XSHE,1,97.15,971.5,271835.7299999999
2019-05-17,0,113528.XSHG,1,93.89,938.9,270896.8299999999
2019-05-17,0,113530.XSHG,1,96.11,961.1,269935.7299999999
2019-05-17,1,128062.XSHE,39,96.11,37482.9,307418.62999999995
2019-05-17,0,128063.XSHE,1,98.35,983.5,306435.12999999995
2019-05-17,0,113527.XSHG,1,98.93,989.3000000000001,305445.82999999996
2019-05-17,0,113534.XSHG,1,99.1,991.0,304454.82999999996
2019-05-17,0,128042.XSHE,1,100.85,1008.5,303446.32999999996
2019-05-17,0,113025.XSHG,1,100.268,1002.6800000000001,302443.64999999997
2019-05-17,1,113524.XSHG,39,100.268,39104.520000000004,341548.17
2019-05-17,1,128015.XSHE,39,100.268,39104.520000000004,380652.69
2019-05-17,0,110056.XSHG,40,105.5,42200.0,338452.69
2019-05-17,0,113518.XSHG,40,98.57,39428.0,299024.69
2019-05-17,0,128066.XSHE,40,97.035,38814.0,260210.69
2019-05-24,1,113502.XSHG,0,99.09,0.0,260210.69
2019-05-24,1,127004.XSHE,0,96.07,0.0,260210.69
2019-05-24,1,128010.XSHE,40,96.07,38428.0,298638.69
2019-05-24,1,128013.XSHE,0,96.15,0.0,298638.69
2019-05-24,1,128014.XSHE,40,96.15,38460.0,337098.69
2019-05-24,1,128023.XSHE,0,97.9,0.0,337098.69
2019-05-24,1,128050.XSHE,0,99.24,0.0,337098.69
2019-05-24,1,123011.XSHE,0,107.27,0.0,337098.69
2019-05-24,1,110038.XSHG,0,97.95,0.0,337098.69
2019-05-24,1,127003.XSHE,0,107.46,0.0,337098.69
2019-05-24,1,113528.XSHG,0,96.98,0.0,337098.69
2019-05-24,1,113530.XSHG,0,99.5,0.0,337098.69
2019-05-24,1,128063.XSHE,0,92.551,0.0,337098.69
2019-05-24,1,113527.XSHG,0,93.825,0.0,337098.69
2019-05-24,1,113534.XSHG,0,97.22,0.0,337098.69
2019-05-24,1,128042.XSHE,0,101.71,0.0,337098.69
2019-05-24,1,113025.XSHG,0,105.22,0.0,337098.69
2019-05-24,1,110056.XSHG,0,101.74,0.0,337098.69
2019-05-24,1,113518.XSHG,0,97.62,0.0,337098.69
2019-05-24,1,128066.XSHE,0,96.787,0.0,337098.69
2019-05-24,0,113524.XSHG,40,98.83,39532.0,297566.69
2019-05-24,0,128015.XSHE,40,98.3,39320.0,258246.69
2019-05-31,1,113502.XSHG,0,98.24,0.0,258246.69
2019-05-31,1,127004.XSHE,0,97.0,0.0,258246.69
2019-05-31,1,128013.XSHE,0,98.98,0.0,258246.69
2019-05-31,1,128023.XSHE,0,96.55,0.0,258246.69
2019-05-31,1,128050.XSHE,0,98.18,0.0,258246.69
2019-05-31,1,123011.XSHE,0,106.25,0.0,258246.69
2019-05-31,1,110038.XSHG,0,100.188,0.0,258246.69
2019-05-31,1,127003.XSHE,0,100.582,0.0,258246.69
2019-05-31,1,113528.XSHG,0,93.817,0.0,258246.69
2019-05-31,1,113530.XSHG,0,95.96,0.0,258246.69
2019-05-31,1,128063.XSHE,0,92.297,0.0,258246.69
2019-05-31,1,113527.XSHG,0,107.83,0.0,258246.69
2019-05-31,1,113534.XSHG,0,96.3,0.0,258246.69
2019-05-31,1,128042.XSHE,0,99.13,0.0,258246.69
2019-05-31,1,113025.XSHG,0,98.32,0.0,258246.69
2019-05-31,1,110056.XSHG,0,97.19,0.0,258246.69
2019-05-31,1,113518.XSHG,40,97.19,38876.0,297122.69
2019-05-31,1,128066.XSHE,0,96.23,0.0,297122.69
2019-05-31,1,113524.XSHG,0,98.1,0.0,297122.69
2019-05-31,1,128015.XSHE,0,98.4,0.0,297122.69
2019-05-31,0,128062.XSHE,40,101.621,40648.399999999994,256474.29
2019-06-06,0,113502.XSHG,1,96.11,961.1,255513.19
2019-06-06,0,127004.XSHE,1,93.373,933.73,254579.46
2019-06-06,0,128013.XSHE,1,97.08,970.8,253608.66
2019-06-06,0,128023.XSHE,1,96.97,969.7,252638.96
2019-06-06,0,128050.XSHE,1,94.64,946.4,251692.56
2019-06-06,0,123011.XSHE,1,103.85,1038.5,250654.06
2019-06-06,0,110038.XSHG,1,98.667,986.6700000000001,249667.38999999998
2019-06-06,0,127003.XSHE,1,96.0,960.0,248707.38999999998
2019-06-06,0,113528.XSHG,1,101.75,1017.5,247689.88999999998
2019-06-06,0,113530.XSHG,1,92.1,921.0,246768.88999999998
2019-06-06,0,128063.XSHE,1,100.005,1000.05,245768.84
2019-06-06,0,113527.XSHG,1,96.67,966.7,244802.13999999998
2019-06-06,0,113534.XSHG,1,99.001,990.01,243812.12999999998
2019-06-06,0,128042.XSHE,1,94.2,942.0,242870.12999999998
2019-06-06,0,113025.XSHG,1,95.66,956.5999999999999,241913.52999999997
2019-06-06,1,110056.XSHG,40,95.66,38264.0,280177.52999999997
2019-06-06,0,128066.XSHE,1,95.22,952.2,279225.32999999996
2019-06-06,0,113524.XSHG,1,96.62,966.2,278259.12999999995
2019-06-06,0,128015.XSHE,1,96.3,963.0,277296.12999999995
2019-06-06,0,128062.XSHE,1,91.01,910.1,276386.02999999997
2019-06-06,0,128014.XSHE,41,96.531,39577.71,236808.31999999998
2019-06-14,1,113502.XSHG,0,97.09,0.0,236808.31999999998
2019-06-14,1,127004.XSHE,0,96.302,0.0,236808.31999999998
2019-06-14,1,128013.XSHE,0,100.7,0.0,236808.31999999998
2019-06-14,1,128023.XSHE,0,104.68,0.0,236808.31999999998
2019-06-14,1,128050.XSHE,0,91.779,0.0,236808.31999999998
2019-06-14,1,123011.XSHE,0,94.92,0.0,236808.31999999998
2019-06-14,1,110038.XSHG,0,98.702,0.0,236808.31999999998
2019-06-14,1,127003.XSHE,0,96.56,0.0,236808.31999999998
2019-06-14,1,113528.XSHG,0,103.498,0.0,236808.31999999998
2019-06-14,1,113530.XSHG,0,92.644,0.0,236808.31999999998
2019-06-14,1,128063.XSHE,0,97.8,0.0,236808.31999999998
2019-06-14,1,113527.XSHG,0,97.39,0.0,236808.31999999998
2019-06-14,1,113534.XSHG,0,95.73,0.0,236808.31999999998
2019-06-14,1,128042.XSHE,0,100.211,0.0,236808.31999999998
2019-06-14,1,113025.XSHG,0,96.0,0.0,236808.31999999998
2019-06-14,1,128066.XSHE,0,99.902,0.0,236808.31999999998
2019-06-14,1,113524.XSHG,0,97.34,0.0,236808.31999999998
2019-06-14,1,128015.XSHE,0,93.304,0.0,236808.31999999998
2019-06-14,1,128062.XSHE,0,95.51,0.0,236808.31999999998
2019-06-14,1,128014.XSHE,41,95.51,39159.100000000006,275967.42
2019-06-14,0,128010.XSHE,41,97.301,39893.409999999996,236074.00999999998
2019-06-21,1,113502.XSHG,-1,97.35,-973.5,237047.50999999998
2019-06-21,1,127004.XSHE,-1,98.38,-983.8,238031.30999999997
2019-06-21,1,128013.XSHE,-1,98.1,-981.0,239012.30999999997
2019-06-21,1,128023.XSHE,-1,93.25,-932.5,239944.80999999997
2019-06-21,1,128050.XSHE,-1,103.2,-1032.0,240976.80999999997
2019-06-21,1,123011.XSHE,-1,98.18,-981.8000000000001,241958.60999999996
2019-06-21,1,110038.XSHG,-1,98.258,-982.5799999999999,242941.18999999994
2019-06-21,1,127003.XSHE,41,98.258,40285.78,283226.97
2019-06-21,1,113528.XSHG,-1,95.82,-958.1999999999999,284185.17
2019-06-21,1,113530.XSHG,-1,104.0,-1040.0,285225.17
2019-06-21,1,128063.XSHE,-1,95.362,-953.6199999999999,286178.79
2019-06-21,1,113527.XSHG,-1,99.33,-993.3,287172.08999999997
2019-06-21,1,113534.XSHG,-1,93.21,-932.0999999999999,288104.18999999994
2019-06-21,1,128042.XSHE,41,93.21,38216.1,326320.2899999999
2019-06-21,1,113025.XSHG,-1,98.1,-981.0,327301.2899999999
2019-06-21,1,128066.XSHE,-1,107.0,-1070.0,328371.2899999999
2019-06-21,1,113524.XSHG,-1,98.8,-988.0,329359.2899999999
2019-06-21,1,128015.XSHE,-1,97.02,-970.1999999999999,330329.48999999993
2019-06-21,1,128062.XSHE,-1,97.651,-976.51,331305.99999999994
2019-06-21,1,128010.XSHE,41,97.651,40036.909999999996,371342.9099999999
2019-06-21,0,110056.XSHG,40,99.28,39712.0,331630.9099999999
2019-06-21,0,123017.XSHE,40,96.584,38633.6,292997.30999999994
2019-06-21,0,127013.XSHE,40,99.1,39640.0,253357.30999999994
2019-06-28,1,113502.XSHG,0,98.359,0.0,253357.30999999994
2019-06-28,1,127004.XSHE,0,106.11,0.0,253357.30999999994
2019-06-28,1,128013.XSHE,0,101.9,0.0,253357.30999999994
2019-06-28,1,128023.XSHE,0,97.618,0.0,253357.30999999994
2019-06-28,1,128050.XSHE,0,100.01,0.0,253357.30999999994
2019-06-28,1,123011.XSHE,0,95.6,0.0,253357.30999999994
2019-06-28,1,110038.XSHG,0,97.545,0.0,253357.30999999994
2019-06-28,1,113528.XSHG,0,104.6,0.0,253357.30999999994
2019-06-28,1,113530.XSHG,0,98.077,0.0,253357.30999999994
2019-06-28,1,128063.XSHE,0,96.583,0.0,253357.30999999994
2019-06-28,1,113527.XSHG,0,99.28,0.0,253357.30999999994
2019-06-28,1,113534.XSHG,0,96.41,0.0,253357.30999999994
2019-06-28,1,113025.XSHG,40,96.41,38564.0,291921.30999999994
2019-06-28,1,128066.XSHE,0,100.66,0.0,291921.30999999994
2019-06-28,1,113524.XSHG,0,92.0,0.0,291921.30999999994
2019-06-28,1,128015.XSHE,40,92.0,36800.0,328721.30999999994
2019-06-28,1,128062.XSHE,0,97.39,0.0,328721.30999999994
2019-06-28,1,110056.XSHG,0,99.599,0.0,328721.30999999994
2019-06-28,1,123017.XSHE,0,99.54,0.0,328721.30999999994
2019-06-28,1,127013.XSHE,0,98.9,0.0,328721.30999999994
2019-06-28,0,128010.XSHE,40,92.605,37042.0,291679.30999999994
2019-06-28,0,128014.XSHE,40,98.76,39504.0,252175.30999999994
2019-07-05,1,113502.XSHG,0,101.66,0.0,252175.30999999994
2019-07-05,1,127004.XSHE,0,100.12,0.0,252175.30999999994
2019-07-05,1,128013.XSHE,0,93.231,0.0,252175.30999999994
2019-07-05,1,128023.XSHE,0,97.86,0.0,252175.30999999994
2019-07-05,1,128050.XSHE,0,100.13,0.0,252175.30999999994
2019-07-05,1,123011.XSHE,0,107.08,0.0,252175.30999999994
2019-07-05,1,110038.XSHG,0,100.7,0.0,252175.30999999994
2019-07-05,1,113528.XSHG,0,99.81,0.0,252175.30999999994
2019-07-05,1,113530.XSHG,0,105.11,0.0,252175.30999999994
2019-07-05,1,128063.XSHE,0,97.852,0.0,252175.30999999994
2019-07-05,1,113527.XSHG,0,101.0,0.0,252175.30999999994
2019-07-05,1,113534.XSHG,0,100.59,0.0,252175.30999999994
2019-07-05,1,128066.XSHE,0,99.338,0.0,252175.30999999994
2019-07-05,1,113524.XSHG,0,92.624,0.0,252175.30999999994
2019-07-05,1,128062.XSHE,0,101.14,0.0,252175.30999999994
2019-07-05,1,110056.XSHG,0,99.723,0.0,252175.30999999994
2019-07-05,1,123017.XSHE,40,99.723,39889.2,292064.50999999995
2019-07-05,1,127013.XSHE,40,99.723,39889.2,331953.70999999996
2019-07-05,1,128010.XSHE,40,99.723,39889.2,371842.91
2019-07-05,1,128014.XSHE,0,99.46,0.0,371842.91
2019-07-05,0,113537.XSHG,40,96.995,38798.0,333044.91
2019-07-05,0,128042.XSHE,40,101.1,40440.0,292604.91
2019-07-05,0,128051.XSHE,40,98.2,39280.0,253324.90999999997
2019-07-12,1,113502.XSHG,0,98.357,0.0,253324.90999999997
2019-07-12,1,127004.XSHE,0,96.857,0.0,253324.90999999997
2019-07-12,1,128013.XSHE,0,107.32,0.0,253324.90999999997
2019-07-12,1,128023.XSHE,0,98.802,0.0,253324.90999999997
2019-07-12,1,128050.XSHE,0,93.135,0.0,253324.90999999997
2019-07-12,1,123011.XSHE,0,100.1,0.0,253324.90999999997
2019-07-12,1,110038.XSHG,0,100.574,0.0,253324.90999999997
2019-07-12,1,113528.XSHG,0,97.58,0.0,253324.90999999997
2019-07-12,1,113530.XSHG,0,104.252,0.0,253324.90999999997
2019-07-12,1,128063.XSHE,0,96.8,0.0,253324.90999999997
2019-07-12,1,113527.XSHG,0,98.68,0.0,253324.90999999997
2019-07-12,1,113534.XSHG,40,98.68,39472.0,292796.91
2019-07-12,1,128066.XSHE,0,99.222,0.0,292796.91
2019-07-12,1,113524.XSHG,0,92.339,0.0,292796.91
2019-07-12,1,128062.XSHE,0,100.64,0.0,292796.91
2019-07-12,1,110056.XSHG,0,99.99,0.0,292796.91
2019-07-12,1,128014.XSHE,0,97.31,0.0,292796.91
2019-07-12,1,113537.XSHG,0,101.05,0.0,292796.91
2019-07-12,1,128042.XSHE,0,98.55,0.0,292796.91
2019-07-12,1,128051.XSHE,40,98.55,39420.0,332216.91
2019-07-12,0,128010.XSHE,40,96.88,38752.0,293464.91
2019-07-12,0,128069.XSHE,40,101.147,40458.8,253006.11
2019-07-19,1,113502.XSHG,0,92.262,0.0,253006.11
2019-07-19,1,127004.XSHE,0,101.19,0.0,253006.11
2019-07-19,1,128013.XSHE,0,96.7,0.0,253006.11
2019-07-19,1,128023.XSHE,0,92.748,0.0,253006.11
2019-07-19,1,128050.XSHE,0,100.56,0.0,253006.11
2019-07-19,1,123011.XSHE,0,97.388,0.0,253006.11
2019-07-19,1,110038.XSHG,0,100.024,0.0,253006.11
2019-07-19,1,113528.XSHG,0,96.91,0.0,253006.11
2019-07-19,1,113530.XSHG,0,96.83,0.0,253006.11
2019-07-19,1,128063.XSHE,0,107.35,0.0,253006.11
2019-07-19,1,113527.XSHG,0,99.04,0.0,253006.11
2019-07-19,1,128066.XSHE,0,104.55,0.0,253006.11
2019-07-19,1,113524.XSHG,0,100.81,0.0,253006.11
2019-07-19,1,128062.XSHE,0,98.05,0.0,253006.11
2019-07-19,1,110056.XSHG,0,97.87,0.0,253006.11
2019-07-19,1,128014.XSHE,0,99.31,0.0,253006.11
2019-07-19,1,113537.XSHG,0,104.5,0.0,253006.11
2019-07-19,1,128042.XSHE,0,99.355,0.0,253006.11
2019-07-19,1,128010.XSHE,40,99.355,39742.0,292748.11
2019-07-19,1,128069.XSHE,0,97.158,0.0,292748.11
2019-07-19,0,123028.XSHE,40,96.5,38600.0,254148.11
2019-07-26,1,113502.XSHG,0,96.946,0.0,254148.11
2019-07-26,1,127004.XSHE,0,100.7,0.0,254148.11
2019-07-26,1,128013.XSHE,0,96.82,0.0,254148.11
2019-07-26,1,128023.XSHE,0,107.03,0.0,254148.11
2019-07-26,1,128050.XSHE,0,97.07,0.0,254148.11
2019-07-26,1,123011.XSHE,0,96.15,0.0,254148.11
2019-07-26,1,110038.XSHG,0,100.08,0.0,254148.11
2019-07-26,1,113528.XSHG,0,98.51,0.0,254148.11
2019-07-26,1,113530.XSHG,0,97.189,0.0,254148.11
2019-07-26,1,128063.XSHE,0,101.59,0.0,254148.11
2019-07-26,1,113527.XSHG,0,92.676,0.0,254148.11
2019-07-26,1,128066.XSHE,0,98.843,0.0,254148.11
2019-07-26,1,113524.XSHG,0,100.37,0.0,254148.11
2019-07-26,1,128062.XSHE,0,99.301,0.0,254148.11
2019-07-26,1,110056.XSHG,0,99.88,0.0,254148.11
2019-07-26,1,128014.XSHE,40,99.88,39952.0,294100.11
2019-07-26,1,113537.XSHG,0,103.88,0.0,294100.11
2019-07-26,1,128042.XSHE,0,92.801,0.0,294100.11
2019-07-26,1,128069.XSHE,0,101.02,0.0,294100.11
2019-07-26,1,123028.XSHE,40,101.02,40408.0,334508.11
2019-07-26,0,123017.XSHE,40,97.28,38912.0,295596.11
2019-07-26,0,128010.XSHE,40,99.0,39600.0,255996.11
2019-08-02,1,113502.XSHG,0,92.444,0.0,255996.11
2019-08-02,1,127004.XSHE,0,96.61,0.0,255996.11
2019-08-02,1,128013.XSHE,0,98.72,0.0,255996.11
2019-08-02,1,128023.XSHE,0,101.35,0.0,255996.11
2019-08-02,1,128050.XSHE,0,100.76,0.0,255996.11
2019-08-02,1,123011.XSHE,0,99.35,0.0,255996.11
2019-08-02,1,110038.XSHG,0,99.399,0.0,255996.11
2019-08-02,1,113528.XSHG,0,98.61,0.0,255996.11
2019-08-02,1,113530.XSHG,0,95.56,0.0,255996.11
2019-08-02,1,128063.XSHE,0,99.595,0.0,255996.11
2019-08-02,1,113527.XSHG,0,96.41,0.0,255996.11
2019-08-02,1,128066.XSHE,0,106.2,0.0,255996.11
2019-08-02,1,113524.XSHG,0,100.68,0.0,255996.11
2019-08-02,1,128062.XSHE,0,99.171,0.0,255996.11
2019-08-02,1,110056.XSHG,0,98.008,0.0,255996.11
2019-08-02,1,113537.XSHG,0,104.775,0.0,255996.11
2019-08-02,1,128042.XSHE,0,100.98,0.0,255996.11
2019-08-02,1,128069.XSHE,0,101.004,0.0,255996.11
2019-08-02,1,123017.XSHE,40,101.004,40401.600000000006,296397.70999999996
2019-08-02,1,128010.XSHE,0,92.813,0.0,296397.70999999996
2019-08-02,0,127003.XSHE,40,98.98,39592.0,256805.70999999996
2019-08-09,0,113502.XSHG,1,92.298,922.98,255882.72999999995
2019-08-09,0,127004.XSHE,1,99.8,998.0,254884.72999999995
2019-08-09,0,128013.XSHE,1,92.791,927.91,253956.81999999995
2019-08-09,0,128023.XSHE,1,103.8,1038.0,252918.81999999995
2019-08-09,0,128050.XSHE,1,100.201,1002.01,251916.80999999994
2019-08-09,0,123011.XSHE,1,96.66,966.5999999999999,250950.20999999993
2019-08-09,1,110038.XSHG,40,96.66,38664.0,289614.20999999996
2019-08-09,0,113528.XSHG,1,95.305,953.0500000000001,288661.16
2019-08-09,0,113530.XSHG,1,98.701,987.01,287674.14999999997
2019-08-09,0,128063.XSHE,1,95.79,957.9000000000001,286716.24999999994
2019-08-09,0,113527.XSHG,1,94.86,948.6,285767.64999999997
2019-08-09,1,128066.XSHE,40,94.86,37944.0,323711.64999999997
2019-08-09,0,113524.XSHG,1,96.78,967.8,322743.85
2019-08-09,0,128062.XSHE,1,93.831,938.3100000000001,321805.54
2019-08-09,1,110056.XSHG,40,93.831,37532.4,359337.94
2019-08-09,0,113537.XSHG,1,92.697,926.97,358410.97000000003
2019-08-09,1,128042.XSHE,40,92.697,37078.8,395489.77
2019-08-09,0,128069.XSHE,1,95.0,950.0,394539.77
2019-08-09,0,128010.XSHE,1,99.23,992.3000000000001,393547.47000000003
2019-08-09,0,127003.XSHE,1,98.5,985.0,392562.47000000003
2019-08-09,0,113016.XSHG,41,98.557,40408.37,352154.10000000003
2019-08-09,0,128018.XSHE,41,100.801,41328.41,310825.69000000006
2019-08-09,0,128026.XSHE,41,99.65,40856.5,269969.19000000006
2019-08-09,0,128032.XSHE,41,102.201,41902.41,228066.78000000006
2019-08-16,1,113502.XSHG,-1,96.695,-966.9499999999999,229033.73000000007
2019-08-16,1,127004.XSHE,-1,98.6,-986.0,230019.73000000007
2019-08-16,1,128013.XSHE,-1,99.73,-997.3000000000001,231017.03000000006
2019-08-16,1,128023.XSHE,-1,101.061,-1010.6100000000001,232027.64000000004
2019-08-16,1,128050.XSHE,-1,102.51,-1025.1000000000001,233052.74000000005
2019-08-16,1,123011.XSHE,-1,96.49,-964.9,234017.64000000004
2019-08-16,1,113528.XSHG,-1,94.554,-945.54,234963.18000000005
2019-08-16,1,113530.XSHG,-1,95.246,-952.4599999999999,235915.64000000004
2019-08-16,1,128063.XSHE,-1,98.53,-985.3,236900.94000000003
2019-08-16,1,113527.XSHG,-1,92.326,-923.26,237824.20000000004
2019-08-16,1,113524.XSHG,-1,94.25,-942.5,238766.70000000004
2019-08-16,1,128062.XSHE,-1,100.6,-1006.0,239772.70000000004
2019-08-16,1,113537.XSHG,-1,99.18,-991.8000000000001,240764.50000000003
2019-08-16,1,128069.XSHE,-1,94.03,-940.3,241704.80000000002
2019-08-16,1,128010.XSHE,-1,92.938,-929.38,242634.18000000002
2019-08-16,1,127003.XSHE,-1,92.765,-927.65,243561.83000000002
2019-08-16,1,113016.XSHG,41,92.765,38033.65,281595.48000000004
2019-08-16,1,128018.XSHE,41,92.765,38033.65,319629.13000000006
2019-08-16,1,128026.XSHE,-1,101.001,-1010.01,320639.1400000001
2019-08-16,1,128032.XSHE,-1,105.06,-1050.6,321689.74000000005
2019-08-16,0,110056.XSHG,40,98.44,39376.0,282313.74000000005
2019-08-16,0,128035.XSHE,40,98.89,39556.0,242757.74000000005
2019-08-23,1,113502.XSHG,0,96.792,0.0,242757.74000000005
2019-08-23,1,127004.XSHE,0,93.408,0.0,242757.74000000005
2019-08-23,1,128013.XSHE,0,101.275,0.0,242757.74000000005
2019-08-23,1,128023.XSHE,0,106.01,0.0,242757.74000000005
2019-08-23,1,128050.XSHE,0,99.42,0.0,242757.74000000005
2019-08-23,1,123011.XSHE,0,96.52,0.0,242757.74000000005
2019-08-23,1,113528.XSHG,0,94.786,0.0,242757.74000000005
2019-08-23,1,113530.XSHG,0,95.5,0.0,242757.74000000005
2019-08-23,1,128063.XSHE,0,95.0,0.0,242757.74000000005
2019-08-23,1,113527.XSHG,0,94.49,0.0,242757.74000000005
2019-08-23,1,113524.XSHG,0,92.597,0.0,242757.74000000005
2019-08-23,1,128062.XSHE,0,96.69,0.0,242757.74000000005
2019-08-23,1,113537.XSHG,0,99.88,0.0,242757.74000000005
2019-08-23,1,128069.XSHE,40,99.88,39952.0,282709.74000000005
2019-08-23,1,128010.XSHE,0,93.577,0.0,282709.74000000005
2019-08-23,1,127003.XSHE,0,98.7,0.0,282709.74000000005
2019-08-23,1,128026.XSHE,0,103.0,0.0,282709.74000000005
2019-08-23,1,128032.XSHE,40,103.0,41200.0,323909.74000000005
2019-08-23,1,110056.XSHG,40,103.0,41200.0,365109.74000000005
2019-08-23,1,128035.XSHE,40,103.0,41200.0,406309.74000000005
2019-08-23,0,113016.XSHG,40,99.032,39612.799999999996,366696.94000000006
2019-08-23,0,128014.XSHE,40,100.96,40384.0,326312.94000000006
2019-08-23,0,128037.XSHE,40,100.165,40066.0,286246.94000000006
2019-08-23,0,128066.XSHE,40,98.9,39560.0,246686.94000000006
2019-08-30,1,113502.XSHG,0,99.257,0.0,246686.94000000006
2019-08-30,1,127004.XSHE,0,98.53,0.0,246686.94000000006
2019-08-30,1,128013.XSHE,0,93.489,0.0,246686.94000000006
2019-08-30,1,128023.XSHE,0,100.9,0.0,246686.94000000006
2019-08-30,1,128050.XSHE,0,94.226,0.0,246686.94000000006
2019-08-30,1,123011.XSHE,0,96.381,0.0,246686.94000000006
2019-08-30,1,113528.XSHG,0,93.17,0.0,246686.94000000006
2019-08-30,1,113530.XSHG,0,96.108,0.0,246686.94000000006
2019-08-30,1,128063.XSHE,0,96.05,0.0,246686.94000000006
2019-08-30,1,113527.XSHG,0,94.54,0.0,246686.94000000006
2019-08-30,1,113524.XSHG,0,97.8,0.0,246686.94000000006
2019-08-30,1,128062.XSHE,0,104.012,0.0,246686.94000000006
2019-08-30,1,113537.XSHG,0,96.92,0.0,246686.94000000006
2019-08-30,1,128010.XSHE,0,100.67,0.0,246686.94000000006
2019-08-30,1,127003.XSHE,0,93.37,0.0,246686.94000000006
2019-08-30,1,128026.XSHE,0,106.59,0.0,246686.94000000006
2019-08-30,1,113016.XSHG,40,106.59,42636.0,289322.94000000006
2019-08-30,1,128014.XSHE,0,99.34,0.0,289322.94000000006
2019-08-30,1,128037.XSHE,0,95.006,0.0,289322.94000000006
2019-08-30,1,128066.XSHE,40,95.006,38002.399999999994,327325.3400000001
2019-08-30,0,128018.XSHE,40,102.101,40840.4,286484.94000000006
2019-08-30,0,128032.XSHE,40,98.601,39440.4,247044.54000000007
2019-09-06,1,113502.XSHG,0,99.602,0.0,247044.54000000007
2019-09-06,1,127004.XSHE,0,93.58,0.0,247044.54000000007
2019-09-06,1,128013.XSHE,0,101.49,0.0,247044.54000000007
2019-09-06,1,128023.XSHE,0,102.009,0.0,247044.54000000007
2019-09-06,1,128050.XSHE,0,99.695,0.0,247044.54000000007
2019-09-06,1,123011.XSHE,0,97.46,0.0,247044.54000000007
2019-09-06,1,113528.XSHG,0,95.8,0.0,247044.54000000007
2019-09-06,1,113530.XSHG,0,96.178,0.0,247044.54000000007
2019-09-06,1,128063.XSHE,0,105.578,0.0,247044.54000000007
2019-09-06,1,113527.XSHG,0,93.0,0.0,247044.54000000007
2019-09-06,1,113524.XSHG,0,98.779,0.0,247044.54000000007
2019-09-06,1,128062.XSHE,0,104.689,0.0,247044.54000000007
2019-09-06,1,113537.XSHG,0,96.06,0.0,247044.54000000007
2019-09-06,1,128010.XSHE,0,101.01,0.0,247044.54000000007
2019-09-06,1,127003.XSHE,0,98.95,0.0,247044.54000000007
2019-09-06,1,128026.XSHE,0,102.13,0.0,247044.54000000007
2019-09-06,1,128014.XSHE,0,94.15,0.0,247044.54000000007
2019-09-06,1,128037.XSHE,0,95.26,0.0,247044.54000000007
2019-09-06,1,128018.XSHE,40,95.26,38104.0,285148.54000000004
2019-09-06,1,128032.XSHE,0,94.679,0.0,285148.54000000004
2019-09-06,0,128035.XSHE,40,108.227,43290.8,241857.74000000005
2019-09-12,1,113502.XSHG,-1,100.7,-1007.0,242864.74000000005
2019-09-12,1,127004.XSHE,-1,102.91,-1029.1,243893.84000000005
2019-09-12,1,128013.XSHE,-1,95.112,-951.1199999999999,244844.96000000005
2019-09-12,1,128023.XSHE,-1,103.004,-1030.04,245875.00000000006
2019-09-12,1,128050.XSHE,-1,109.4,-1094.0,246969.00000000006
2019-09-12,1,123011.XSHE,-1,98.12,-981.2,247950.20000000007
2019-09-12,1,113528.XSHG,-1,97.27,-972.6999999999999,248922.90000000008
2019-09-12,1,113530.XSHG,-1,99.78,-997.8,249920.70000000007
2019-09-12,1,128063.XSHE,-1,96.65,-966.5,250887.20000000007
2019-09-12,1,113527.XSHG,-1,94.443,-944.43,251831.63000000006
2019-09-12,1,113524.XSHG,-1,103.39,-1033.9,252865.53000000006
2019-09-12,1,128062.XSHE,-1,96.7,-967.0,253832.53000000006
2019-09-12,1,113537.XSHG,-1,97.39,-973.9,254806.43000000005
2019-09-12,1,128010.XSHE,-1,116.7,-1167.0,255973.43000000005
2019-09-12,1,127003.XSHE,40,116.7,46680.0,302653.43000000005
2019-09-12,1,128026.XSHE,-1,95.38,-953.8,303607.23000000004
2019-09-12,1,128014.XSHE,-1,102.04,-1020.4000000000001,304627.63000000006
2019-09-12,1,128037.XSHE,-1,103.538,-1035.3799999999999,305663.01000000007
2019-09-12,1,128032.XSHE,-1,102.93,-1029.3000000000002,306692.31000000006
2019-09-12,1,128035.XSHE,-1,100.5,-1005.0,307697.31000000006
2019-09-12,0,123029.XSHE,39,97.4,37986.0,269711.31000000006
2019-09-20,1,113502.XSHG,0,103.191,0.0,269711.31000000006
